account_name,category,fb_en,tw_en,ig_en,yt_en,fb_fan,tw_fan,ig_fan,yt_fan,fb_count,tw_count,ig_count,yt_count,tot_en,tot_fan,tot_count,tier
การเงินธนาคาร,Investing,81743,0,0,21,202909.0,0.0,0.0,417.0,1682,0,0,1,81764,203326.0,1683,Macro
Narikaa money,Investing,0,0,0,20555,0.0,0.0,0.0,22100.0,0,0,0,90,20555,22100.0,90,Micro
TaxBugnoms,Investing,402198,0,0,2813,435794.0,0.0,0.0,37400.0,622,0,0,61,405011,473194.0,683,Macro
Beer Vanon,Investing,82681,0,0,0,34475.0,0.0,0.0,0.0,94,0,0,0,82681,34475.0,94,Micro
เทรดเดอร์ ซุนกวน signal,Investing,12579,0,0,0,9085.0,0.0,0.0,0.0,157,0,0,0,12579,9085.0,157,Nano
The Money Gym เทรนการเงินของคุณให้แข็งแรง,Investing,29,0,0,0,2739.0,0.0,0.0,0.0,5,0,0,0,29,2739.0,5,Nano
Trading Battle,Investing,1287,0,0,0,4875.0,0.0,0.0,0.0,14,0,0,0,1287,4875.0,14,Nano
Hook Money,Investing,3084,0,0,0,826.0,0.0,0.0,0.0,27,0,0,0,3084,826.0,27,End-user
หมีน้อยนักลงทุน,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Moomint survivortrade,Investing,4115,0,0,0,2810.0,0.0,0.0,0.0,374,0,0,0,4115,2810.0,374,Nano
หมอส่องกล้อง,Investing,136457,0,0,0,37497.0,0.0,0.0,0.0,394,0,0,0,136457,37497.0,394,Micro
Forex Risk Way,Investing,9443,0,0,0,65223.0,0.0,0.0,0.0,160,0,0,0,9443,65223.0,160,Micro
เล่าเรื่องหุ้น by อ.โอ๊ค,Investing,14387,0,0,0,65275.0,0.0,0.0,0.0,31,0,0,0,14387,65275.0,31,Micro
วางแผนการเงินกับภูเขา Poohkao Financial Club,Investing,643,0,0,0,2786.0,0.0,0.0,0.0,50,0,0,0,643,2786.0,50,Nano
รู้จริงเศรษฐกิจไทย,Investing,3057,0,0,969,95696.0,0.0,0.0,19900.0,6,0,0,22,4026,115596.0,28,Macro
Digital Advisors นักวางแผนการเงินดิจิทัล,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
กิติชัย เตชะงามเลิศ,Investing,0,30596,0,0,0.0,10027.0,0.0,0.0,0,634,0,0,30596,10027.0,634,Micro
รวยด้วย Forex,Investing,5552,0,0,0,13949.0,0.0,0.0,0.0,115,0,0,0,5552,13949.0,115,Micro
เล่นหุ้นกับบัง,Investing,813,0,0,0,2041.0,0.0,0.0,0.0,72,0,0,0,813,2041.0,72,Nano
BPs Trading Diary,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
Pichai Chawla,Investing,3397,0,0,0,60542.0,0.0,0.0,0.0,1,0,0,0,3397,60542.0,1,Micro
"GraphTechnic by อ.กบ ธนกร คุ้มรำไพ CMT,CFTe",Investing,2383,0,0,0,51357.0,0.0,0.0,0.0,84,0,0,0,2383,51357.0,84,Micro
โค้ชพี่ป๊อบ,Investing,22587,0,0,0,33944.0,0.0,0.0,0.0,82,0,0,0,22587,33944.0,82,Micro
Stockdirection,Investing,11452,0,0,0,11386.0,0.0,0.0,0.0,350,0,0,0,11452,11386.0,350,Micro
Zyo Books,Investing,2867,0,0,0,9298.0,0.0,0.0,0.0,24,0,0,0,2867,9298.0,24,Micro
เม่ากลับใจ,Investing,19543,0,0,0,14893.0,0.0,0.0,0.0,922,0,0,0,19543,14893.0,922,Micro
เซียนประกัน Insurance Evangelist,Investing,990,0,0,0,24581.0,0.0,0.0,0.0,62,0,0,0,990,24581.0,62,Micro
Stock Rookie,Investing,16571,0,0,0,8562.0,0.0,0.0,0.0,61,0,0,0,16571,8562.0,61,Nano
Trading Psychology จิตวิทยาการลงทุน,Investing,2947,0,0,0,8448.0,0.0,0.0,0.0,7,0,0,0,2947,8448.0,7,Nano
งงหุ้น,Investing,3246,0,0,0,111521.0,0.0,0.0,0.0,36,0,0,0,3246,111521.0,36,Macro
พ่อบ้าน นักลงทุน ที่ปรึกษาการลงทุนหุ้น เเละ Single license,Investing,4676,0,0,0,119118.0,0.0,0.0,0.0,516,0,0,0,4676,119118.0,516,Macro
การลงทุนของมนุษย์เงินเดือน,Investing,1282,0,0,0,8192.0,0.0,0.0,0.0,87,0,0,0,1282,8192.0,87,Nano
The Bottom UP,Investing,1947,0,0,0,5119.0,0.0,0.0,0.0,31,0,0,0,1947,5119.0,31,Nano
ม้าเฉียว ดูหุ้น The Future,Investing,1608626,0,0,0,100464.0,0.0,0.0,0.0,916,0,0,0,1608626,100464.0,916,Macro
หุ้น The Big Short,Investing,1,0,0,0,13420.0,0.0,0.0,0.0,7,0,0,0,1,13420.0,7,Micro
MacroView,Investing,19111,0,0,0,14328.0,0.0,0.0,0.0,172,0,0,0,19111,14328.0,172,Micro
หุ้นปั่น (Hoonpunn),Investing,498,0,0,0,132216.0,0.0,0.0,0.0,275,0,0,0,498,132216.0,275,Macro
หุ้นเบรค บอกด้วย,Investing,154,0,0,0,5155.0,0.0,0.0,0.0,17,0,0,0,154,5155.0,17,Nano
ทวีสุข ธรรมศักดิ์,Investing,320680,0,0,0,49526.0,0.0,0.0,0.0,288,0,0,0,320680,49526.0,288,Micro
คลินิกกองทุน,Investing,24957,0,0,0,163957.0,0.0,0.0,0.0,69,0,0,0,24957,163957.0,69,Macro
Poh Trader's Way โลกในมุมมองของนักเก็งกำไร,Investing,9947,0,0,236,39071.0,0.0,0.0,13400.0,54,0,0,4,10183,52471.0,58,Micro
มานี่ มีตังค์,Investing,11,0,0,0,5940.0,0.0,0.0,0.0,3,0,0,0,11,5940.0,3,Nano
เกษียณสบายสุข,Investing,1060,0,0,0,11191.0,0.0,0.0,0.0,77,0,0,0,1060,11191.0,77,Micro
ปลูกหุ้นกินผล,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
Wealthy Thai,Investing,113459,0,0,82,105919.0,0.0,0.0,623.0,750,0,0,15,113541,106542.0,765,Macro
ไข่นุ้ย Daytrade สร้างรายได้วันละพัน,Investing,2682,0,0,0,2378.0,0.0,0.0,0.0,44,0,0,0,2682,2378.0,44,Nano
Momentum investor,Investing,409,0,0,2853,10018.0,0.0,0.0,8550.0,11,0,0,19,3262,18568.0,30,Micro
ลงทุน.life,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Buffettcode,Investing,14810,0,0,0,147053.0,0.0,0.0,0.0,113,0,0,0,14810,147053.0,113,Macro
กาแฟหุ้น,Investing,25873,0,0,0,5056.0,0.0,0.0,0.0,292,0,0,0,25873,5056.0,292,Nano
WealthMagik - ลงทุนง่ายๆ แค่ปลายนิ้ว,Investing,9568,18,55,10,106058.0,2779.0,520.0,4260.0,127,13,11,5,9651,113617.0,156,Macro
วีรวัฒน์ วีรวรรณ Tah Werawat,Investing,14,0,0,0,11847.0,0.0,0.0,0.0,2,0,0,0,14,11847.0,2,Micro
DaddyTrader,Investing,748,0,0,0,21988.0,0.0,0.0,0.0,20,0,0,0,748,21988.0,20,Micro
ไดอารี่การเงิน - Money Diaries,Investing,14812,0,132,26478,16791.0,0.0,437.0,45300.0,177,0,11,86,41422,62528.0,274,Micro
Fin in Blog,Investing,2812,0,0,0,3006.0,0.0,0.0,0.0,24,0,0,0,2812,3006.0,24,Nano
เม่าโต้คลื่น,Investing,16607,0,0,0,18109.0,0.0,0.0,0.0,609,0,0,0,16607,18109.0,609,Micro
จิตวิทยาและแนวคิดเกี่ยวกับการลงทุน,Investing,11250,0,0,0,58275.0,0.0,0.0,0.0,88,0,0,0,11250,58275.0,88,Micro
กองทุนไหนดี?,Investing,24,0,0,0,22458.0,0.0,0.0,0.0,2,0,0,0,24,22458.0,2,Micro
นักลงทุนหมายเลข6,Investing,7523,0,0,0,14025.0,0.0,0.0,0.0,34,0,0,0,7523,14025.0,34,Micro
อยากเป็นนักวางแผนการเงิน,Investing,6903,0,80,9,10273.0,0.0,382.0,92.0,162,0,15,16,6992,10747.0,193,Micro
Pragasit Thitaram Investor,Investing,888,0,0,0,16611.0,0.0,0.0,0.0,19,0,0,0,888,16611.0,19,Micro
เรื่องเงิน เข้าใจง่าย by ดร.ปิ่น,Investing,3221,0,0,0,8208.0,0.0,0.0,0.0,64,0,0,0,3221,8208.0,64,Nano
Invest Like A Pro,Investing,8043,0,0,0,157234.0,0.0,0.0,0.0,25,0,0,0,8043,157234.0,25,Macro
Sherstock Holmes,Investing,6509,0,0,0,109739.0,0.0,0.0,0.0,73,0,0,0,6509,109739.0,73,Macro
ทันหุ้น,Investing,260368,0,0,0,135313.0,0.0,0.0,0.0,5004,0,0,0,260368,135313.0,5004,Macro
อ่านงบการเงินไม่ยาก - Money Hero,Investing,0,0,0,40395,0.0,0.0,0.0,81700.0,0,0,0,98,40395,81700.0,98,Macro
Financial Times by Mongkol,Investing,11244,0,0,0,45602.0,0.0,0.0,0.0,100,0,0,0,11244,45602.0,100,Micro
TFPA,Investing,52085,0,0,0,15936.0,0.0,0.0,0.0,69,0,0,0,52085,15936.0,69,Micro
"ทำกำไรหุ้นด้วย ""ราคา&วอลลุ่ม"" by PV Trader",Investing,39275,0,0,0,53447.0,0.0,0.0,0.0,142,0,0,0,39275,53447.0,142,Micro
Club VI,Investing,58444,0,0,0,97387.0,0.0,0.0,0.0,110,0,0,0,58444,97387.0,110,Macro
Financial สบาย สบาย,Investing,1354,0,0,0,8968.0,0.0,0.0,0.0,9,0,0,0,1354,8968.0,9,Nano
อิป้าหามาเล่า - E'pa hamalao ล้วงลึกทุกการลงทุน หุ้น กองทุนรวม,Investing,21228,0,0,0,41734.0,0.0,0.0,74.0,449,0,0,1,21228,41808.0,450,Micro
นายปั้นเงิน,Investing,14719,0,0,0,44013.0,0.0,0.0,0.0,66,0,0,0,14719,44013.0,66,Micro
ซั่มหุ้น,Investing,20410,0,0,84,52641.0,0.0,0.0,4170.0,27,0,0,6,20494,56811.0,33,Micro
Thaibma : สมาคมตลาดตราสารหนี้ไทย,Investing,10364,17,0,0,38256.0,995.0,0.0,0.0,735,346,0,0,10381,39251.0,1081,Micro
การลงทุน,Investing,12214,0,0,0,19472.0,0.0,0.0,0.0,85,0,0,0,12214,19472.0,85,Micro
