account_name,category,fb_en,tw_en,ig_en,yt_en,fb_fan,tw_fan,ig_fan,yt_fan,fb_count,tw_count,ig_count,yt_count,tot_en,tot_fan,tot_count,tier
สแกนหุ้น,Investing,534399,0,0,0,126541.0,0.0,0.0,0.0,1119,0,0,0,534399,126541.0,1119,Macro
NEETTO V.2,Investing,0,0,0,16018,0.0,0.0,0.0,109000.0,0,0,0,13,16018,109000.0,13,Macro
หุ้นสมาร์ท - HoonSmart : เสนอความจริง ทุกการลงทุน,Investing,117928,0,0,0,33794.0,0.0,0.0,0.0,1369,0,0,0,117928,33794.0,1369,Micro
การเงินธนาคาร,Investing,61073,0,0,70,205088.0,0.0,0.0,592.0,1407,0,0,19,61143,205680.0,1426,Macro
Narikaa money,Investing,0,0,0,17944,0.0,0.0,0.0,22100.0,0,0,0,92,17944,22100.0,92,Micro
TaxBugnoms,Investing,309013,0,0,405,449198.0,0.0,0.0,42400.0,437,0,0,15,309418,491598.0,452,Macro
Beer Vanon,Investing,89402,0,0,0,37212.0,0.0,0.0,0.0,70,0,0,0,89402,37212.0,70,Micro
เทรดเดอร์ ซุนกวน signal,Investing,6813,0,0,0,9085.0,0.0,0.0,0.0,68,0,0,0,6813,9085.0,68,Nano
The Money Gym เทรนการเงินของคุณให้แข็งแรง,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
Trading Battle,Investing,2585,0,0,0,4875.0,0.0,0.0,0.0,34,0,0,0,2585,4875.0,34,Nano
Hook Money,Investing,22,0,0,0,826.0,0.0,0.0,0.0,36,0,0,0,22,826.0,36,End-user
หมีน้อยนักลงทุน,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Moomint survivortrade,Investing,3177,0,0,0,2810.0,0.0,0.0,0.0,112,0,0,0,3177,2810.0,112,Nano
หมอส่องกล้อง,Investing,80349,0,0,0,39292.0,0.0,0.0,0.0,233,0,0,0,80349,39292.0,233,Micro
Forex Risk Way,Investing,7925,0,0,0,65289.0,0.0,0.0,0.0,164,0,0,0,7925,65289.0,164,Micro
เล่าเรื่องหุ้น by อ.โอ๊ค,Investing,9353,0,0,0,66921.0,0.0,0.0,0.0,31,0,0,0,9353,66921.0,31,Micro
วางแผนการเงินกับภูเขา Poohkao Financial Club,Investing,432,0,0,11,2786.0,0.0,0.0,653.0,56,0,0,1,443,3439.0,57,Nano
รู้จริงเศรษฐกิจไทย,Investing,576,0,0,0,96901.0,0.0,0.0,0.0,1,0,0,0,576,96901.0,1,Macro
Digital Advisors นักวางแผนการเงินดิจิทัล,Investing,960,0,0,24,1538.0,0.0,0.0,13.0,30,0,0,11,984,1551.0,41,Nano
กิติชัย เตชะงามเลิศ,Investing,0,2963,0,0,0.0,10027.0,0.0,0.0,0,512,0,0,2963,10027.0,512,Micro
รวยด้วย Forex,Investing,3095,0,0,0,13949.0,0.0,0.0,0.0,74,0,0,0,3095,13949.0,74,Micro
เล่นหุ้นกับบัง,Investing,65,0,0,0,2041.0,0.0,0.0,0.0,7,0,0,0,65,2041.0,7,Nano
BPs Trading Diary,Investing,17,0,0,0,1057.0,0.0,0.0,0.0,1,0,0,0,17,1057.0,1,Nano
Pichai Chawla,Investing,5221,0,0,0,61442.0,0.0,0.0,0.0,2,0,0,0,5221,61442.0,2,Micro
"GraphTechnic by อ.กบ ธนกร คุ้มรำไพ CMT,CFTe",Investing,3596,0,0,0,51381.0,0.0,0.0,0.0,100,0,0,0,3596,51381.0,100,Micro
โค้ชพี่ป๊อบ,Investing,16049,0,0,338,35411.0,0.0,0.0,2430.0,75,0,0,7,16387,37841.0,82,Micro
Stockdirection,Investing,12320,0,0,0,11386.0,0.0,0.0,0.0,235,0,0,0,12320,11386.0,235,Micro
Zyo Books,Investing,778,0,0,0,9681.0,0.0,0.0,0.0,18,0,0,0,778,9681.0,18,Micro
เม่ากลับใจ,Investing,10462,0,0,0,16236.0,0.0,0.0,0.0,351,0,0,0,10462,16236.0,351,Micro
เซียนประกัน Insurance Evangelist,Investing,230,0,0,0,24372.0,0.0,0.0,0.0,9,0,0,0,230,24372.0,9,Micro
Stock Rookie,Investing,5877,0,0,0,8562.0,0.0,0.0,0.0,15,0,0,0,5877,8562.0,15,Nano
Trading Psychology จิตวิทยาการลงทุน,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
งงหุ้น,Investing,254,0,0,0,111268.0,0.0,0.0,0.0,12,0,0,0,254,111268.0,12,Macro
พ่อบ้าน นักลงทุน ที่ปรึกษาการลงทุนหุ้น เเละ Single license,Investing,16906,0,0,0,119443.0,0.0,0.0,0.0,516,0,0,0,16906,119443.0,516,Macro
การลงทุนของมนุษย์เงินเดือน,Investing,247,0,0,0,8192.0,0.0,0.0,0.0,41,0,0,0,247,8192.0,41,Nano
The Bottom UP,Investing,727,0,0,0,5119.0,0.0,0.0,0.0,12,0,0,0,727,5119.0,12,Nano
ม้าเฉียว ดูหุ้น The Future,Investing,8247687,0,0,0,169506.0,0.0,0.0,0.0,1228,0,0,0,8247687,169506.0,1228,Macro
หุ้น The Big Short,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
MacroView,Investing,12398,0,0,0,14584.0,0.0,0.0,0.0,129,0,0,0,12398,14584.0,129,Micro
หุ้นปั่น (Hoonpunn),Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
หุ้นเบรค บอกด้วย,Investing,8423,0,0,0,5155.0,0.0,0.0,0.0,131,0,0,0,8423,5155.0,131,Nano
ทวีสุข ธรรมศักดิ์,Investing,468764,0,0,0,56362.0,0.0,0.0,0.0,329,0,0,0,468764,56362.0,329,Micro
คลินิกกองทุน,Investing,13539,0,0,0,166524.0,0.0,0.0,0.0,35,0,0,0,13539,166524.0,35,Macro
Poh Trader's Way โลกในมุมมองของนักเก็งกำไร,Investing,4053,0,0,0,39071.0,0.0,0.0,0.0,32,0,0,0,4053,39071.0,32,Micro
มานี่ มีตังค์,Investing,4,0,0,0,5934.0,0.0,0.0,0.0,2,0,0,0,4,5934.0,2,Nano
เกษียณสบายสุข,Investing,3667,0,0,0,11191.0,0.0,0.0,0.0,91,0,0,0,3667,11191.0,91,Micro
ปลูกหุ้นกินผล,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
Wealthy Thai,Investing,111164,0,0,96,120442.0,0.0,0.0,692.0,763,0,0,8,111260,121134.0,771,Macro
ไข่นุ้ย Daytrade สร้างรายได้วันละพัน,Investing,7810,0,0,0,2378.0,0.0,0.0,0.0,243,0,0,0,7810,2378.0,243,Nano
Momentum investor,Investing,217,0,0,1564,10018.0,0.0,0.0,8550.0,4,0,0,14,1781,18568.0,18,Micro
ลงทุน.life,Investing,8883,0,0,0,10438.0,0.0,0.0,0.0,101,0,0,0,8883,10438.0,101,Micro
Buffettcode,Investing,9067,0,0,0,147873.0,0.0,0.0,0.0,55,0,0,0,9067,147873.0,55,Macro
กาแฟหุ้น,Investing,17847,0,0,0,5056.0,0.0,0.0,0.0,297,0,0,0,17847,5056.0,297,Nano
WealthMagik - ลงทุนง่ายๆ แค่ปลายนิ้ว,Investing,5194,30,70,103,106058.0,2550.0,520.0,4470.0,92,15,12,31,5397,113598.0,150,Macro
วีรวัฒน์ วีรวรรณ Tah Werawat,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
DaddyTrader,Investing,584,0,0,0,22299.0,0.0,0.0,0.0,24,0,0,0,584,22299.0,24,Micro
ไดอารี่การเงิน - Money Diaries,Investing,18272,0,298,25074,16791.0,0.0,387.0,45300.0,254,0,15,101,43644,62478.0,370,Micro
Fin in Blog,Investing,1947,0,0,0,3006.0,0.0,0.0,0.0,21,0,0,0,1947,3006.0,21,Nano
เม่าโต้คลื่น,Investing,31657,0,0,0,18109.0,0.0,0.0,0.0,1695,0,0,0,31657,18109.0,1695,Micro
จิตวิทยาและแนวคิดเกี่ยวกับการลงทุน,Investing,12471,0,0,0,58489.0,0.0,0.0,0.0,87,0,0,0,12471,58489.0,87,Micro
กองทุนไหนดี?,Investing,15,0,0,0,22458.0,0.0,0.0,0.0,1,0,0,0,15,22458.0,1,Micro
นักลงทุนหมายเลข6,Investing,4921,0,0,0,14855.0,0.0,0.0,0.0,31,0,0,0,4921,14855.0,31,Micro
อยากเป็นนักวางแผนการเงิน,Investing,4873,0,39,0,10273.0,0.0,382.0,92.0,176,0,7,1,4912,10747.0,184,Micro
Pragasit Thitaram Investor,Investing,306,0,0,0,16625.0,0.0,0.0,0.0,9,0,0,0,306,16625.0,9,Micro
เรื่องเงิน เข้าใจง่าย by ดร.ปิ่น,Investing,4266,0,0,0,8208.0,0.0,0.0,0.0,29,0,0,0,4266,8208.0,29,Nano
Invest Like A Pro,Investing,5101,0,0,0,157368.0,0.0,0.0,0.0,17,0,0,0,5101,157368.0,17,Macro
Sherstock Holmes,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
ทันหุ้น,Investing,267337,0,0,0,147123.0,0.0,0.0,0.0,4649,0,0,0,267337,147123.0,4649,Macro
อ่านงบการเงินไม่ยาก - Money Hero,Investing,0,0,0,40156,0.0,0.0,0.0,92700.0,0,0,0,165,40156,92700.0,165,Macro
Financial Times by Mongkol,Investing,11672,0,0,0,45911.0,0.0,0.0,0.0,62,0,0,0,11672,45911.0,62,Micro
TFPA,Investing,6303,0,0,0,15976.0,0.0,0.0,0.0,5,0,0,0,6303,15976.0,5,Micro
"ทำกำไรหุ้นด้วย ""ราคา&วอลลุ่ม"" by PV Trader",Investing,22414,0,0,0,54898.0,0.0,0.0,0.0,83,0,0,0,22414,54898.0,83,Micro
Club VI,Investing,51369,0,0,0,99277.0,0.0,0.0,0.0,124,0,0,0,51369,99277.0,124,Macro
Financial สบาย สบาย,Investing,951,0,0,0,9260.0,0.0,0.0,0.0,11,0,0,0,951,9260.0,11,Nano
อิป้าหามาเล่า - E'pa hamalao ล้วงลึกทุกการลงทุน หุ้น กองทุนรวม,Investing,19462,0,0,3,44856.0,0.0,0.0,74.0,345,0,0,4,19465,44930.0,349,Micro
นายปั้นเงิน,Investing,4924,0,0,0,46368.0,0.0,0.0,0.0,30,0,0,0,4924,46368.0,30,Micro
ซั่มหุ้น,Investing,8375,0,0,77,54466.0,0.0,0.0,4170.0,14,0,0,1,8452,58636.0,15,Micro
Thaibma : สมาคมตลาดตราสารหนี้ไทย,Investing,9542,15,0,16,38256.0,995.0,0.0,1470.0,1012,654,0,8,9573,40721.0,1674,Micro
การลงทุน,Investing,277,0,0,0,19472.0,0.0,0.0,0.0,1,0,0,0,277,19472.0,1,Micro
