Unnamed: 0,id,account_name,facebook_id,twitter_id,instagram_id,youtube_id,category,fb_en,tw_en,ig_en,yt_en,fb_fan,tw_fan,ig_fan,yt_fan,fb_count,tw_count,ig_count,yt_count,tot_en,tot_fan,tot_count,tier
325,a-63b826ac509c11eb9aea8c8590014502,NutPintoChannel,592381000000000,0,22450480,UC_nceTle-WK7t6oiU6mkcXQ,Gamer,0,0,147062,802257,0.0,0.0,11597.0,961000.0,0,0,268,381,949319,972597.0,649,Macro
326,a-63b6f0b6509c11eb9aea8c8590014502,GameMonday,107669000000000,0,0,0,Gamer,68602,0,0,0,84977.0,0.0,0.0,0.0,1065,0,0,0,68602,84977.0,1065,Micro
327,a-63b7aa9c509c11eb9aea8c8590014502,MR.Kyoro Danger,693192000000000,4914431234,1541412379,UCcI0PmJXmY3gOedvjPE8PvA,Gamer,78,0,0,1096592,1218.0,0.0,0.0,1050000.0,4,0,0,83,1096670,1051218.0,87,Mega
328,a-63b9cd04509c11eb9aea8c8590014502,WakeUp Ruj,0,0,0,UCnUooigf-sesJl28OvH3ElA,Gamer,0,0,0,1463370,0.0,0.0,0.0,704000.0,0,0,0,228,1463370,704000.0,228,Macro
329,a-63b82332509c11eb9aea8c8590014502,Newzkung Raccoonza,0,0,0,UC_nmh9XycGlquouvai2UC6g,Gamer,0,0,0,320187,0.0,0.0,0.0,768000.0,0,0,0,626,320187,768000.0,626,Macro
330,a-63ba1ff2509c11eb9aea8c8590014502,dmt_tv,243225000000000,0,0,UCWwxOEBh3ud_LZprOWeopLw,Gamer,0,0,0,266,0.0,0.0,0.0,7880.0,0,0,0,15,266,7880.0,15,Nano
331,a-63b70fe2509c11eb9aea8c8590014502,Grean Gamer,0,9.5562e+,0,UCt1L2vxqFD0xZeYHeHPZQoQ,Gamer,0,0,0,12462,0.0,0.0,0.0,168000.0,0,0,0,268,12462,168000.0,268,Macro
332,a-63b9e9f6509c11eb9aea8c8590014502,YIM CH,0,0,0,UCFdsQZ2adcpguJWdoNZqCNw,Gamer,0,0,0,386707,0.0,0.0,0.0,454000.0,0,0,0,119,386707,454000.0,119,Macro
333,a-63b5c394509c11eb9aea8c8590014502,12TimeWeCCG,441280000000000,9.23804e+,0,UC_iBa-VDW1vNu-mKWzuGI1w,Gamer,0,0,0,1611497,0.0,0.0,0.0,1180000.0,0,0,0,358,1611497,1180000.0,358,Mega
334,a-63b8636a509c11eb9aea8c8590014502,PlearnGaming,281193000000000,0,0,UCIA4sRdXzkbcNXnCiZRtLcw,Gamer,5166,0,0,33667,9597.0,0.0,0.0,187000.0,373,0,0,364,38833,196597.0,737,Macro
335,a-63b618a8509c11eb9aea8c8590014502,Bangkok Esports,0,0,0,UCyE2L8KZaBollChyE5lKrhA,Gamer,0,0,0,444044,0.0,0.0,0.0,187000.0,0,0,0,124,444044,187000.0,124,Macro
336,a-63b8f42e509c11eb9aea8c8590014502,TAEJK,0,0,582411881,UCVpdQa9XD9fK7s6xYG7RZYg,Gamer,0,0,37675,193116,0.0,0.0,12388.0,699000.0,0,0,71,290,230791,711388.0,361,Macro
337,a-63b93cf4509c11eb9aea8c8590014502,Thanks For Watching,204878000000000,0,0,UCigsRUvOKCw3SJbnS_XloGw,Gamer,0,0,0,7709653,0.0,0.0,0.0,2510000.0,0,0,0,725,7709653,2510000.0,725,Mega
338,a-63b6c668509c11eb9aea8c8590014502,FZK Frozenkiss,1665030000000000,0,0,UCGxAtRS52mzccHAan-2Keqw,Gamer,2753228,0,0,19465,160912.0,0.0,0.0,485000.0,609,0,0,16,2772693,645912.0,625,Macro
339,a-63b84146509c11eb9aea8c8590014502,Online station,216599000000000,0,0,UC-Oq0W8avFSSbKFsY3iHyUA,Gamer,0,0,0,475141,0.0,0.0,0.0,717000.0,0,0,0,559,475141,717000.0,559,Macro
340,a-63b71d7a509c11eb9aea8c8590014502,HYPE NEXG,103684000000000,0,0,0,Gamer,25845,0,0,0,4374.0,0.0,0.0,0.0,1145,0,0,0,25845,4374.0,1145,Nano
341,a-63ba0f1c509c11eb9aea8c8590014502,cCraftedStudio,499640000000000,0,0,UC3bhyLlscXLDvgplXOjlveA,Gamer,0,0,0,294535,0.0,0.0,0.0,1120000.0,0,0,0,34,294535,1120000.0,34,Mega
342,a-63b60e6c509c11eb9aea8c8590014502,B Dokebi,0,0,0,UCx6QTy2OOy2Z1wrA306P3Nw,Gamer,0,0,0,5234,0.0,0.0,0.0,18100.0,0,0,0,12,5234,18100.0,12,Micro
343,a-63b851fe509c11eb9aea8c8590014502,Peachy Gang,101866000000000,0,0,0,Gamer,157332,0,0,0,12189.0,0.0,0.0,0.0,117,0,0,0,157332,12189.0,117,Micro
344,a-63baa13e509c11eb9aea8c8590014502,เกมมือถือต้องเล่น - Mustplay.in.th,371198000000000,0,0,0,Gamer,36673,0,0,0,106084.0,0.0,0.0,0.0,735,0,0,0,36673,106084.0,735,Macro
345,a-63ba2da8509c11eb9aea8c8590014502,essAyseeK TV,1504120000000000,0,0,UCe3uHqbEj7wxuLa_tyjgPbQ,Gamer,0,0,0,12867,0.0,0.0,0.0,514000.0,0,0,0,116,12867,514000.0,116,Macro
346,a-63b7cea0509c11eb9aea8c8590014502,Mckenz1e,261270000000000,0,0,UCZEPIEo9pDWUV2qq8Ccta3g,Gamer,123046,0,0,87,11119.0,0.0,0.0,504.0,216,0,0,1,123133,11623.0,217,Micro
347,a-63b61542509c11eb9aea8c8590014502,Bacon Time,287840000000000,0,0,UCtz2uDJ2dcOJXrI1TsZhiyw,Gamer,1935993,0,0,109004,311778.0,0.0,0.0,640000.0,769,0,0,82,2044997,951778.0,851,Macro
348,a-63b65b74509c11eb9aea8c8590014502,ChinNaMo,116557000000000,0,0,UC9i6NJ7zlaLEYkAyny4pVaA,Gamer,0,0,0,11448,0.0,0.0,0.0,143000.0,0,0,0,42,11448,143000.0,42,Macro
349,a-63b9fcfc509c11eb9aea8c8590014502,Ya Taliban,0,0,0,UCfpTHxH2y134iEtkwXmHJ6Q,Gamer,0,0,0,487479,0.0,0.0,0.0,1320000.0,0,0,0,94,487479,1320000.0,94,Mega
350,a-63b79282509c11eb9aea8c8590014502,LightKira Channel,0,0,0,UC_pUAO6NJec7j_AfPyyQ-gQ,Gamer,0,0,0,599810,0.0,0.0,0.0,442000.0,0,0,0,228,599810,442000.0,228,Macro
351,a-63ba5dbe509c11eb9aea8c8590014502,oPuTo,543240000000000,863502134,261686048,UCJbAudnednvuzaSNxxN8v5g,Gamer,0,854,0,85,0.0,3213.0,0.0,14100.0,0,27,0,13,939,17313.0,40,Micro
352,a-63ba6fe8509c11eb9aea8c8590014502,wasuezqelusia,2049220000000000,0,2019329241,0,Gamer,0,0,52428,0,0.0,0.0,32463.0,0.0,0,0,10,0,52428,32463.0,10,Micro
353,a-63b7f308509c11eb9aea8c8590014502,Moowan,382959000000000,0,0,UC7WC0Z7v8XUFSgI68AjOuUg,Gamer,396505,0,0,4714,39191.0,0.0,0.0,104000.0,208,0,0,4,401219,143191.0,212,Macro
354,a-63b8de6c509c11eb9aea8c8590014502,SuperGirl Channel,0,0,0,UC3ZyYS-Cyzfs1pkRz3XgHuw,Gamer,0,0,0,11498,0.0,0.0,0.0,228000.0,0,0,0,98,11498,228000.0,98,Macro
355,a-63b86dd8509c11eb9aea8c8590014502,RAP'TUM GAMERChannel,538295000000000,0,0,UCDbMfDMjqjwmAccfJ2yAO_A,Gamer,0,0,0,139587,0.0,0.0,0.0,549000.0,0,0,0,147,139587,549000.0,147,Macro
356,a-63b6041c509c11eb9aea8c8590014502,Attacle,983676000000000,270229825,39442905,UCaS4cnrioYCqrzphUJY3mQA,Gamer,0,0,13139,0,0.0,25.0,6018.0,0.0,0,8,66,0,13139,6043.0,74,Nano
357,a-63b9d51a509c11eb9aea8c8590014502,Windmillz,0,0,0,UC_GZZirLiPpL1AxpHDMqmcA,Gamer,0,0,0,191,0.0,0.0,0.0,95600.0,0,0,0,4,191,95600.0,4,Micro
358,a-63b69d8c509c11eb9aea8c8590014502,EndlessChannel TH,1707270000000000,0,0,UCPV-y51ehlKri1QkvQla0iA,Gamer,207,0,0,3215,488.0,0.0,0.0,66800.0,15,0,0,6,3422,67288.0,21,Micro
359,a-63b784a4509c11eb9aea8c8590014502,LOOPER CG,0,0,0,UCtTJtdLncd1gDvNdaw2mzJw,Gamer,0,0,0,88820,0.0,0.0,0.0,974000.0,0,0,0,2,88820,974000.0,2,Macro
360,a-63b6224e509c11eb9aea8c8590014502,Bay Riffer,1658330000000000,270194503,0,UCbOo-f3InU38IZV5tREzsNg,Gamer,2282834,0,0,3751083,281809.0,0.0,0.0,3610000.0,457,0,0,342,6033917,3891809.0,799,Mega
361,a-63b64076509c11eb9aea8c8590014502,Bossense,544453000000000,0,261162804,0,Gamer,142241,0,305,0,13228.0,0.0,2004.0,0.0,423,0,2,0,142546,15232.0,425,Micro
362,a-63b90086509c11eb9aea8c8590014502,THE AUN GAME,0,0,0,UCwtp6MNQF6y737y0t8wnD2g,Gamer,0,0,0,1041246,0.0,0.0,0.0,633000.0,0,0,0,395,1041246,633000.0,395,Macro
363,a-63b7de68509c11eb9aea8c8590014502,MiTH,103134000000000,3112283780,8558403049,UCwSXQwm4__QGkwG9hSUJQMw,Gamer,1734252,2798,0,4514,272264.0,8768.0,0.0,46200.0,661,147,0,9,1741564,327232.0,817,Macro
364,a-63b72ba8509c11eb9aea8c8590014502,HuaHed,1603840000000000,0,0,UCen33nRYlITL2cSNK6O0FYQ,Gamer,1064115,0,0,15637,62053.0,0.0,0.0,116000.0,361,0,0,30,1079752,178053.0,391,Macro
365,a-63b92016509c11eb9aea8c8590014502,Talon Esports TH,111033000000000,0,0,UCkLQ6uxevNJBXowR9w_sRaA,Gamer,471496,0,0,16558,35883.0,0.0,0.0,8360.0,601,0,0,61,488054,44243.0,662,Micro
366,a-63b7766c509c11eb9aea8c8590014502,Koonguy CH,0,0,0,UCQEOcRguYOIeAtB7_e6kmKQ,Gamer,0,0,0,2152,0.0,0.0,0.0,661000.0,0,0,0,122,2152,661000.0,122,Macro
367,a-63b5b44e509c11eb9aea8c8590014502,WopLastNighTV,534035000000000,0,1340086139,UCCsscpVczJJz8Cy5ZAdsv4g,Gamer,23460,0,258,7868,6696.0,0.0,1169.0,157000.0,179,0,13,501,31586,164865.0,693,Macro
368,a-63b7fe7a509c11eb9aea8c8590014502,MyArena,556525000000000,0,0,UC13vPM3Sy1xMcLDS2rul9aA,Gamer,600,0,0,0,64006.0,0.0,0.0,0.0,9,0,0,0,600,64006.0,9,Micro
369,a-63b8067c509c11eb9aea8c8590014502,N NEXT CH,655331000000000,0,0,UCive4O27QoY5Y9B4y-j0Ggw,Gamer,0,0,0,1281926,0.0,0.0,0.0,1640000.0,0,0,0,175,1281926,1640000.0,175,Mega
370,a-63b82a26509c11eb9aea8c8590014502,NutTH Channel,0,0,0,UCbCxuykkWG_jVcNIN_gLIKA,Gamer,0,0,0,41275,0.0,0.0,0.0,793000.0,0,0,0,48,41275,793000.0,48,Macro
371,a-63b6d194509c11eb9aea8c8590014502,FiawKunG Channel,0,0,0,UC5e-oRei6VcTq1HYC5S27pg,Gamer,0,0,0,229218,0.0,0.0,0.0,582000.0,0,0,0,58,229218,582000.0,58,Macro
372,a-63b8c99a509c11eb9aea8c8590014502,SoraMix,0,0,0,UCEkvpDIbvt59z045DJi3WHQ,Gamer,0,0,0,238378,0.0,0.0,0.0,61300.0,0,0,0,253,238378,61300.0,253,Micro
373,a-63b6e242509c11eb9aea8c8590014502,GAMERGUY,1607150000000000,0,0,0,Gamer,40287,0,0,0,54236.0,0.0,0.0,0.0,155,0,0,0,40287,54236.0,155,Micro
374,a-63b63004509c11eb9aea8c8590014502,BlaSTzFun Ch,260210000000000,0,0,UCy8QiFcVvMzzJ1xHiW88eTA,Gamer,0,0,0,2648,0.0,0.0,0.0,182000.0,0,0,0,109,2648,182000.0,109,Macro
375,a-63b81fb8509c11eb9aea8c8590014502,Neotica,387986000000000,0,0,UCYXyHBOVEM8nHpgXKtGohgA,Gamer,212082,0,0,18625,39603.0,0.0,0.0,52000.0,237,0,0,22,230707,91603.0,259,Micro
376,a-63b6fed0509c11eb9aea8c8590014502,GenGaGame - เก่งกะเกม,0,0,0,UComdqu_k7xZnF0HqTeUQ4rg,Gamer,0,0,0,78,0.0,0.0,0.0,1070.0,0,0,0,10,78,1070.0,10,Nano
377,a-63b71442509c11eb9aea8c8590014502,Green Ezqelusia,0,0,0,UC48IQx-ezGoKBLZmeU-ojGg,Gamer,0,0,0,109366,0.0,0.0,0.0,802000.0,0,0,0,173,109366,802000.0,173,Macro
378,a-63b79cdc509c11eb9aea8c8590014502,MEGAXGAME,156848000000,0,0,0,Gamer,5905,0,0,0,8754.0,0.0,0.0,0.0,452,0,0,0,5905,8754.0,452,Nano
379,a-63b7a72c509c11eb9aea8c8590014502,MOV Studio,0,0,0,UCckhIZQB0ToGhEPWj2wPb9Q,Gamer,0,0,0,74646,0.0,0.0,0.0,269000.0,0,0,0,4,74646,269000.0,4,Macro
380,a-63ba02b0509c11eb9aea8c8590014502,Yamatum O,0,0,0,UC2o99rDqg6wcG8i0HdIzqZQ,Gamer,0,0,0,830669,0.0,0.0,0.0,2050000.0,0,0,0,109,830669,2050000.0,109,Mega
381,a-63b858fc509c11eb9aea8c8590014502,PlayStation Thailand Nation,396937000000000,0,0,0,Gamer,304084,0,0,0,69758.0,0.0,0.0,0.0,1255,0,0,0,304084,69758.0,1255,Micro
382,a-63b8dafc509c11eb9aea8c8590014502,Summer is Here,645120000000000,0,0,UCW6_q6xz_nDQFyzw59flcgQ,Gamer,0,0,0,81654,0.0,0.0,0.0,60200.0,0,0,0,34,81654,60200.0,34,Micro
383,a-63b85578509c11eb9aea8c8590014502,Pinkguschu,1613930000000000,8.70773e+,9858284,UCK0ZKTJgHeTp7Lm1Sm2jhIQ,Gamer,1351317,0,10547,0,69984.0,0.0,17802.0,0.0,612,0,4,0,1361864,87786.0,616,Micro
384,a-63b6f44e509c11eb9aea8c8590014502,Gamerism,490746000000000,0,0,0,Gamer,5369,0,0,0,5951.0,0.0,0.0,0.0,210,0,0,0,5369,5951.0,210,Nano
385,a-63ba0878509c11eb9aea8c8590014502,Yoyoyo Channel,668266000000000,0,3176231776,UCdCU_7aX8d7PaJ8cBbJQLGQ,Gamer,1343,0,0,676310,1332.0,0.0,0.0,464000.0,133,0,0,235,677653,465332.0,368,Macro
386,a-63b79962509c11eb9aea8c8590014502,MAOKUMA,0,0,0,UC9VdZC57oKv2bF9OWh3qP8g,Gamer,0,0,0,1507547,0.0,0.0,0.0,550000.0,0,0,0,440,1507547,550000.0,440,Macro
387,a-63b6f7dc509c11eb9aea8c8590014502,Gaming Room,1560710000000000,0,0,0,Gamer,899,0,0,0,81725.0,0.0,0.0,0.0,25,0,0,0,899,81725.0,25,Micro
388,a-63b66948509c11eb9aea8c8590014502,Coolerist,566727000000000,1321924752,0,UCZGs51VPA26CAvUkwnoIiig,Gamer,37482,34,0,3171,4063.0,409.0,0.0,48600.0,309,18,0,28,40687,53072.0,355,Micro
389,a-63b8baf4509c11eb9aea8c8590014502,SkizzTV,472026000000000,0,0,UC4FMgDeNBwQaNEaav5PjtMQ,Gamer,0,0,0,9393584,0.0,0.0,0.0,5470000.0,0,0,0,255,9393584,5470000.0,255,Mega
390,a-63b69a1c509c11eb9aea8c8590014502,Edwin,1574910000000000,0,0,UCRdfappjrS_7AUZ1vlZilag,Gamer,4712869,0,0,361665,124230.0,0.0,0.0,261000.0,1370,0,0,163,5074534,385230.0,1533,Macro
391,a-63baa4ae509c11eb9aea8c8590014502,เกมเมอร์อมตีน,1575530000000000,0,0,0,Gamer,10051332,0,0,0,405759.0,0.0,0.0,0.0,3549,0,0,0,10051332,405759.0,3549,Macro
392,a-63b7d9ea509c11eb9aea8c8590014502,MheeGamer,190069000000000,0,0,UClRxt-U7Gdi0QM8CQ8s0wmA,Gamer,350,0,0,211619,1848.0,0.0,0.0,275000.0,12,0,0,91,211969,276848.0,103,Macro
393,a-63b5e50e509c11eb9aea8c8590014502,AOV World,368838000000000,1.0829e+,0,UCdt9FzvKA5kk-yIbB4K6dTA,Gamer,0,0,0,16,0.0,0.0,0.0,20300.0,0,0,0,1,16,20300.0,1,Micro
394,a-63b8be64509c11eb9aea8c8590014502,Slapper,0,0,0,UC8fWyZQfxhakER1VrBnMlEQ,Gamer,0,0,0,1868734,0.0,0.0,0.0,1270000.0,0,0,0,297,1868734,1270000.0,297,Mega
395,a-63b8116c509c11eb9aea8c8590014502,NONTAKAN N.S.,1121730000000000,0,0,UCadvHR_ymmdouo3Sgb7Uf_w,Gamer,0,0,0,2016572,0.0,0.0,0.0,1940000.0,0,0,0,139,2016572,1940000.0,139,Mega
396,a-63ba7a56509c11eb9aea8c8590014502,กาย หงิด,733186000000000,0,7151803901,UC79u_tfhqjGIi1tgWsJEG7Q,Gamer,0,0,224096,6734033,0.0,0.0,181590.0,3680000.0,0,0,12,214,6958129,3861590.0,226,Mega
397,a-63b85ff0509c11eb9aea8c8590014502,Playpost,102981000000000,0,0,0,Gamer,132766,0,0,0,13662.0,0.0,0.0,0.0,1184,0,0,0,132766,13662.0,1184,Micro
398,a-63b89f42509c11eb9aea8c8590014502,Seeding FIFA,364542000000000,0,0,UCKbwglC29XtbtvYaKsVfPOw,Gamer,0,0,0,53108,0.0,0.0,0.0,427000.0,0,0,0,166,53108,427000.0,166,Macro
399,a-63b97660509c11eb9aea8c8590014502,VVFwave Kung,0,0,0,UCgnfhwqu9RdSHqCR2wULc3A,Gamer,0,0,0,1982732,0.0,0.0,0.0,2200000.0,0,0,0,390,1982732,2200000.0,390,Mega
400,a-63c2274c509c11eb9aea8c8590014502,พ่อสอนลูกลงทุน,1442730000000000,0,0,0,Investing,143353,0,0,0,183211.0,0.0,0.0,0.0,50,0,0,0,143353,183211.0,50,Macro
401,a-63bebd5a509c11eb9aea8c8590014502,MudleyGroup,126836000000000,52712721,9122657988,UC2Be4P_hCZ4bJphaKXnFWZw,Investing,180158,0,5,687,36658.0,0.0,194.0,14600.0,520,0,1,53,180850,51452.0,574,Micro
402,a-63bf81e0509c11eb9aea8c8590014502,THE MONEY COACH,268152000000000,387733846,0,UCn5Y_KiTtgQWS3mibkbYJEA,Investing,0,46303,0,36352,0.0,22180.0,0.0,270000.0,0,215,0,167,82655,292180.0,382,Macro
403,a-63c1bbcc509c11eb9aea8c8590014502,เซเลบหุ้น : Bud Fox,446451000000000,0,0,0,Investing,2661,0,0,0,7487.0,0.0,0.0,0.0,267,0,0,0,2661,7487.0,267,Nano
404,a-63bda9ba509c11eb9aea8c8590014502,Bcare Fanclub,1444420000000000,0,0,0,Investing,1003,0,0,0,6837.0,0.0,0.0,0.0,26,0,0,0,1003,6837.0,26,Nano
405,a-63c16f3c509c11eb9aea8c8590014502,หุ้นขั้นเทพ,1622260000000000,0,0,0,Investing,7132,0,0,0,71075.0,0.0,0.0,0.0,143,0,0,0,7132,71075.0,143,Micro
406,a-63bdf00a509c11eb9aea8c8590014502,CrisisMan,238328000000000,0,0,0,Investing,18413,0,0,0,15832.0,0.0,0.0,0.0,296,0,0,0,18413,15832.0,296,Micro
407,a-63be672e509c11eb9aea8c8590014502,KwinKon การเงิน,104216000000000,0,0,0,Investing,840,0,0,0,844.0,0.0,0.0,0.0,278,0,0,0,840,844.0,278,End-user
408,a-63bfa292509c11eb9aea8c8590014502,Thaifundstoday,135455000000000,0,0,0,Investing,32,0,0,0,11005.0,0.0,0.0,0.0,4,0,0,0,32,11005.0,4,Micro
409,a-63c06c68509c11eb9aea8c8590014502,ความลับของเงิน,2154850000000000,0,0,0,Investing,13038,0,0,0,54961.0,0.0,0.0,0.0,82,0,0,0,13038,54961.0,82,Micro
410,a-63bf7a06509c11eb9aea8c8590014502,TFEX Traders,0,0,0,UCZjpYmnEisjbgibWlp9tkew,Investing,0,0,0,6394,0.0,0.0,0.0,2490.0,0,0,0,265,6394,2490.0,265,Nano
411,a-63be9e60509c11eb9aea8c8590014502,Money Talk,154646000000000,0,0,0,Investing,79062,0,0,0,142611.0,0.0,0.0,0.0,429,0,0,0,79062,142611.0,429,Macro
412,a-63bf3ab4509c11eb9aea8c8590014502,Stock JourNoey,226003000000000,0,0,0,Investing,1003167,0,0,0,257857.0,0.0,0.0,0.0,1258,0,0,0,1003167,257857.0,1258,Macro
413,a-63c1af9c509c11eb9aea8c8590014502,เกิดมาใช้ตัง,209241000000000,8.98904e+,0,0,Investing,295228,0,0,0,354523.0,0.0,0.0,0.0,648,0,0,0,295228,354523.0,648,Macro
414,a-63c14a2a509c11eb9aea8c8590014502,สอนเล่นหุ้น ออนไลน์ ฟรี เรียนหุ้น VDO เก็งกำไร กราฟเทคนิคหุ้นบน Youtube,482662000000000,0,0,UCqfGiyp2VW-Fio7N3X4QQ9Q,Investing,0,0,0,22262,0.0,0.0,0.0,41200.0,0,0,0,28,22262,41200.0,28,Micro
415,a-63be6008509c11eb9aea8c8590014502,Kittitat Wasati,0,0,0,UCxW5iaN0cVqs87th256twsw,Investing,0,0,0,15325,0.0,0.0,0.0,77700.0,0,0,0,73,15325,77700.0,73,Micro
416,a-63bef0fe509c11eb9aea8c8590014502,Peakky Money - เด็กการเงิน,107788000000000,0,0,0,Investing,1463,0,0,0,521.0,0.0,0.0,0.0,110,0,0,0,1463,521.0,110,End-user
417,a-63bf2420509c11eb9aea8c8590014502,Sinthorn,192435000000,64674441,6553650,0,Investing,229888,26426,1786,0,195217.0,321571.0,1937.0,0.0,423,635,61,0,258100,518725.0,1119,Macro
418,a-63c0e95e509c11eb9aea8c8590014502,มนุษย์เงินเดือนพันธุ์ใหม่,674638000000000,0,0,UCLf5U47e8T8hmlCElsXt3Aw,Investing,4390228,0,0,1667,680398.0,0.0,0.0,7230.0,1161,0,0,144,4391895,687628.0,1305,Macro
419,a-63c041c0509c11eb9aea8c8590014502,stock2morrow,105542000000000,0,0,0,Investing,316420,0,0,0,256588.0,0.0,0.0,0.0,2133,0,0,0,316420,256588.0,2133,Macro
420,a-63c11fbe509c11eb9aea8c8590014502,ลงทุนแมน,113397000000000,9.65801e+,5534378474,UCtFf0Mb7MaluoPuyYonfaPQ,Investing,14191333,0,5004029,10345,1381597.0,0.0,295709.0,24500.0,2671,0,1216,135,19205707,1701806.0,4022,Mega
421,a-63c15196509c11eb9aea8c8590014502,สแกนหุ้น,537303000000000,0,0,0,Investing,2121127,0,0,0,130625.0,0.0,0.0,0.0,4427,0,0,0,2121127,130625.0,4427,Macro
422,a-63bec34a509c11eb9aea8c8590014502,NEETTO V.2,0,0,0,UCiyddtbEDPPpfS6BlwmPESQ,Investing,0,0,0,92979,0.0,0.0,0.0,109000.0,0,0,0,59,92979,109000.0,59,Macro
423,a-63c18940509c11eb9aea8c8590014502,หุ้นสมาร์ท - HoonSmart : เสนอความจริง ทุกการลงทุน,237352000000000,1.03247e+,7559550601,0,Investing,372890,0,0,0,41189.0,0.0,0.0,0.0,5313,0,0,0,372890,41189.0,5313,Micro
424,a-63c05b42509c11eb9aea8c8590014502,การเงินธนาคาร,151234000000000,8.62221e+,0,UCCP3UThwaz7TxIXWKvGSeaA,Investing,299776,0,0,497,206960.0,0.0,0.0,689.0,5901,0,0,52,300273,207649.0,5953,Macro
425,a-63becae8509c11eb9aea8c8590014502,Narikaa money,2447530000000000,0,0,UC-2PvCjARBOTjuHgEmtm-6A,Investing,0,0,0,67082,0.0,0.0,0.0,22100.0,0,0,0,364,67082,22100.0,364,Micro
426,a-63bf8c80509c11eb9aea8c8590014502,TaxBugnoms,142036000000000,1.01616e+,0,UCee2I65PqjZbCwnX2jGha0g,Investing,1491353,0,0,16275,463969.0,0.0,0.0,45500.0,1872,0,0,162,1507628,509469.0,2034,Macro
427,a-63bdb64e509c11eb9aea8c8590014502,Beer Vanon,1698120000000000,0,0,0,Investing,399849,0,0,0,43491.0,0.0,0.0,0.0,375,0,0,0,399849,43491.0,375,Micro
428,a-63c1bf96509c11eb9aea8c8590014502,เทรดเดอร์ ซุนกวน signal,376898000000000,0,0,0,Investing,41267,0,0,0,9245.0,0.0,0.0,0.0,321,0,0,0,41267,9245.0,321,Nano
429,a-63bfb1c4509c11eb9aea8c8590014502,The Money Gym เทรนการเงินของคุณให้แข็งแรง,165310000000000,0,0,0,Investing,425,0,0,0,2833.0,0.0,0.0,0.0,84,0,0,0,425,2833.0,84,Nano
430,a-63bfddc0509c11eb9aea8c8590014502,Trading Battle,2034070000000000,0,0,0,Investing,13369,0,0,0,4969.0,0.0,0.0,0.0,114,0,0,0,13369,4969.0,114,Nano
431,a-63be33ee509c11eb9aea8c8590014502,Hook Money,100782000000000,0,0,0,Investing,3108,0,0,0,826.0,0.0,0.0,0.0,91,0,0,0,3108,826.0,91,End-user
432,a-63c15cb8509c11eb9aea8c8590014502,หมีน้อยนักลงทุน,406463000000000,0,0,0,Investing,6,0,0,0,33863.0,0.0,0.0,0.0,3,0,0,0,6,33863.0,3,Micro
433,a-63bea5fe509c11eb9aea8c8590014502,Moomint survivortrade,310724000000000,0,0,0,Investing,16177,0,0,0,2821.0,0.0,0.0,0.0,1122,0,0,0,16177,2821.0,1122,Nano
434,a-63c158f8509c11eb9aea8c8590014502,หมอส่องกล้อง,533440000000000,0,0,0,Investing,258035,0,0,0,46292.0,0.0,0.0,0.0,758,0,0,0,258035,46292.0,758,Micro
435,a-63be20a2509c11eb9aea8c8590014502,Forex Risk Way,380568000000000,0,0,0,Investing,50881,0,0,0,66574.0,0.0,0.0,0.0,657,0,0,0,50881,66574.0,657,Micro
436,a-63c1d94a509c11eb9aea8c8590014502,เล่าเรื่องหุ้น by อ.โอ๊ค,1437290000000000,0,0,0,Investing,56838,0,0,0,68035.0,0.0,0.0,0.0,125,0,0,0,56838,68035.0,125,Micro
437,a-63c12f0e509c11eb9aea8c8590014502,วางแผนการเงินกับภูเขา Poohkao Financial Club,150320000000000,1.15916e+,0,UCPq_1ZiNGjOLH-K--sQOttA,Investing,3064,0,0,159,2801.0,0.0,0.0,653.0,251,0,0,16,3223,3454.0,267,Nano
438,a-63c107e0509c11eb9aea8c8590014502,รู้จริงเศรษฐกิจไทย,974415000000000,0,0,UCLK_PQNMIS7WBogeISpJ3eA,Investing,9278,0,0,1384,98472.0,0.0,0.0,19900.0,17,0,0,26,10662,118372.0,43,Macro
439,a-63bdfdde509c11eb9aea8c8590014502,Digital Advisors นักวางแผนการเงินดิจิทัล,107170000000000,0,0,UCYebcNkfYW1bDS-7oN0pRFA,Investing,960,0,0,24,1538.0,0.0,0.0,13.0,30,0,0,11,984,1551.0,41,Nano
440,a-63c06222509c11eb9aea8c8590014502,กิติชัย เตชะงามเลิศ,293406000000000,23704747,0,0,Investing,0,49528,0,0,0.0,10029.0,0.0,0.0,0,1946,0,0,49528,10029.0,1946,Micro
441,a-63c10376509c11eb9aea8c8590014502,รวยด้วย Forex,349881000000000,0,0,0,Investing,26091,0,0,0,13999.0,0.0,0.0,0.0,492,0,0,0,26091,13999.0,492,Micro
442,a-63c1d260509c11eb9aea8c8590014502,เล่นหุ้นกับบัง,100697000000000,0,0,0,Investing,878,0,0,0,2041.0,0.0,0.0,0.0,79,0,0,0,878,2041.0,79,Nano
443,a-63bda4b0509c11eb9aea8c8590014502,BPs Trading Diary,323604000000000,0,0,0,Investing,31,0,0,0,1057.0,0.0,0.0,0.0,2,0,0,0,31,1057.0,2,Nano
444,a-63bef4c8509c11eb9aea8c8590014502,Pichai Chawla,1589010000000000,0,0,UCMlSIIs2YHEFYrGkRW2TTzg,Investing,22975,0,0,0,68146.0,0.0,0.0,0.0,14,0,0,0,22975,68146.0,14,Micro
