account_name,category,fb_en,tw_en,ig_en,yt_en,fb_fan,tw_fan,ig_fan,yt_fan,fb_count,tw_count,ig_count,yt_count,tot_en,tot_fan,tot_count,tier
Travel Planet Xperiences,Travel,268,0,0,2,35765.0,0.0,0.0,734.0,89,0,0,1,270,36499.0,90,Micro
แบกกล้องเที่ยว,Travel,432134,0,0,0,1822552.0,0.0,0.0,0.0,1035,0,0,0,432134,1822552.0,1035,Mega
EDTguide,Travel,0,919,7183,31,0.0,642954.0,89024.0,14800.0,0,41,57,12,8133,746778.0,110,Macro
เที่ยวให้ยับ : Crazy Journeys,Travel,38571,0,0,0,130154.0,0.0,0.0,0.0,1633,0,0,0,38571,130154.0,1633,Macro
ไปเที่ยวกัน GoThaitogether,Travel,13242,1,222,18,812400.0,5915.0,7446.0,182.0,491,62,12,13,13483,825943.0,578,Macro
โสดแล้วไปไหนก็ได้,Travel,62100,0,30362,0,264967.0,0.0,7992.0,0.0,372,0,67,0,92462,272959.0,439,Macro
คนหลงทาง,Travel,0,0,4513,0,0.0,0.0,19202.0,0.0,0,0,5,0,4513,19202.0,5,Micro
Coundsheck's journey.,Travel,20859,0,23360,0,128351.0,0.0,30799.0,0.0,374,0,13,0,44219,159150.0,387,Macro
merritze,Travel,0,0,276,0,0.0,0.0,16140.0,0.0,0,0,1,0,276,16140.0,1,Micro
ลุงหมอขอพักร้อน,Travel,1427002,0,14779,0,265201.0,0.0,24655.0,0.0,2351,0,31,0,1441781,289856.0,2382,Macro
Journey Dep,Travel,661,0,0,0,51126.0,0.0,0.0,0.0,17,0,0,0,661,51126.0,17,Micro
เที่ยวทั้งบ้าน,Travel,9920,0,60,0,350758.0,0.0,706.0,0.0,43,0,2,0,9980,351464.0,45,Macro
โดดงานไป,Travel,136908,0,0,0,374548.0,0.0,0.0,0.0,1376,0,0,0,136908,374548.0,1376,Macro
Palapilii Thailand,Travel,325977,2,3602,52,365468.0,380.0,4837.0,11600.0,323,4,18,6,329633,382285.0,351,Macro
ชอบเที่ยว,Travel,37570,0,0,0,93890.0,0.0,0.0,0.0,135,0,0,0,37570,93890.0,135,Micro
จ ะ เ ที่ ย ว ไ ป ไ ห น,Travel,365700,0,13407,0,1505854.0,0.0,43341.0,0.0,977,0,10,0,379107,1549195.0,987,Mega
ชิลดี,Travel,147425,0,0,0,337417.0,0.0,0.0,0.0,1665,0,0,0,147425,337417.0,1665,Macro
ค น ห ล ง ท า ง,Travel,330277,0,0,0,1041469.0,0.0,0.0,0.0,1038,0,0,0,330277,1041469.0,1038,Mega
theTripPacker,Travel,11341,0,1209,0,1344552.0,0.0,51050.0,0.0,281,0,4,0,12550,1395602.0,285,Mega
กระเป๋าหนึ่งใบ,Travel,65124,0,552,0,143432.0,0.0,4640.0,0.0,825,0,4,0,65676,148072.0,829,Macro
Megamaxx Journeyy,Travel,0,0,9438,1,0.0,0.0,11376.0,4130.0,0,0,20,1,9439,15506.0,21,Micro
U me go แบบนี้ต้องไปจัด,Travel,119952,0,0,231,183458.0,0.0,0.0,7790.0,250,0,0,2,120183,191248.0,252,Macro
สวัสดีคนแปลกหน้า,Travel,27353,0,565,0,107213.0,0.0,642.0,0.0,304,0,11,0,27918,107855.0,315,Macro
For a time ออกไปพัก,Travel,148,0,8,0,58450.0,0.0,585.0,0.0,106,0,1,0,156,59035.0,107,Micro
Journey เจอนี่,Travel,80440,0,2042,0,303127.0,0.0,6490.0,0.0,535,0,9,0,82482,309617.0,544,Macro
เที่ยววัวตายควายล้ม travelalotthailand.com,Travel,131999,0,788,116,147875.0,0.0,2172.0,2500.0,3264,0,53,35,132903,152547.0,3352,Macro
โตแล้วไปไหนก็ได้,Travel,31511,0,520,0,212527.0,0.0,5150.0,0.0,926,0,15,0,32031,217677.0,941,Macro
หมอๆ ตะลุยโลก,Travel,11568,0,0,0,186291.0,0.0,0.0,0.0,108,0,0,0,11568,186291.0,108,Macro
บอลพาเที่ยว Backpacker Ball,Travel,584600,0,1787,86,620668.0,0.0,5873.0,16200.0,185,0,5,1,586473,642741.0,191,Macro
tak_taywin,Travel,0,0,16153,0,0.0,0.0,5731.0,0.0,0,0,41,0,16153,5731.0,41,Nano
ULN Channel,Travel,0,0,0,14123,0.0,0.0,0.0,103000.0,0,0,0,3,14123,103000.0,3,Macro
เที่ยวจนแม่ด่า,Travel,39654,0,0,0,523717.0,0.0,0.0,0.0,314,0,0,0,39654,523717.0,314,Macro
พาลูกเที่ยวดะ,Travel,25712,0,220,3,269576.0,0.0,1908.0,831.0,1219,0,25,1,25935,272315.0,1245,Macro
Ayla's day off,Travel,22075,0,0,0,87651.0,0.0,0.0,0.0,479,0,0,0,22075,87651.0,479,Micro
ไปไหนด้วยกัน,Travel,0,0,29,0,0.0,0.0,97.0,0.0,0,0,3,0,29,97.0,3,End-user
Neighbor,Travel,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Solo Journey,Travel,51384,0,22291,0,176504.0,0.0,9405.0,0.0,144,0,17,0,73675,185909.0,161,Macro
พลอยเรียนจบแล้วทำไรต่อ?,Travel,1850944,0,0,53779,412890.0,0.0,0.0,282000.0,160,0,0,14,1904723,694890.0,174,Macro
Sonia In Lost World,Travel,2779,0,0,0,111253.0,0.0,0.0,0.0,145,0,0,0,2779,111253.0,145,Macro
Primintheair,Travel,3394,0,769,0,9878.0,0.0,27843.0,0.0,226,0,5,0,4163,37721.0,231,Micro
jajatanti,Travel,0,0,12472,0,0.0,0.0,96828.0,0.0,0,0,1,0,12472,96828.0,1,Micro
TravelKanuman / 2เท้าชาวท่องโลก,Travel,173673,0,3700,0,483692.0,0.0,15317.0,0.0,1120,0,29,0,177373,499009.0,1149,Macro
PaiNaiDii,Travel,172644,18861,162,0,550704.0,42044.0,6001.0,0.0,1973,932,4,0,191667,598749.0,2909,Macro
Maysa Traveller,Travel,13743,0,0,0,97296.0,0.0,0.0,0.0,621,0,0,0,13743,97296.0,621,Micro
พากล้องเที่ยว,Travel,74164,0,0,0,222063.0,0.0,0.0,0.0,1238,0,0,0,74164,222063.0,1238,Macro
วิถีตากล้อง,Travel,119200,0,10529,0,671973.0,0.0,25815.0,0.0,653,0,7,0,129729,697788.0,660,Macro
ไม่กี่บาท,Travel,27498,0,0,2891,329651.0,0.0,0.0,56600.0,247,0,0,6,30389,386251.0,253,Macro
Somewhere Someone,Travel,87445,0,5429,0,191103.0,0.0,14837.0,0.0,785,0,25,0,92874,205940.0,810,Macro
katmatcha,Travel,0,52595,174548,0,0.0,11322.0,43469.0,0.0,0,206,37,0,227143,54791.0,243,Micro
"NoWhere, But Here",Travel,32,0,0,0,57217.0,0.0,0.0,0.0,14,0,0,0,32,57217.0,14,Micro
Trip and Teach - ไปตามน้ำ,Travel,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
ผมม้าพาเที่ยว,Travel,217500,0,362415,0,330349.0,0.0,26318.0,0.0,1250,0,161,0,579915,356667.0,1411,Macro
6 August Journey,Travel,20337,0,1827,0,65291.0,0.0,1157.0,0.0,275,0,44,0,22164,66448.0,319,Micro
รีวิวโคราช,Travel,106790,113,1242,0,201692.0,20520.0,4843.0,0.0,784,2,8,0,108145,227055.0,794,Macro
ลาพักเที่ยว,Travel,315514,0,4674,0,1007377.0,0.0,15567.0,0.0,1303,0,12,0,320188,1022944.0,1315,Mega
Gogetlost,Travel,57138,0,16126,389,155144.0,0.0,14926.0,9310.0,783,0,30,4,73653,179380.0,817,Macro
ไปไหนดี,Travel,208443,0,8102,0,586150.0,0.0,10995.0,0.0,1039,0,61,0,216545,597145.0,1100,Macro
Go Went Go : เที่ยว เว้น วัน,Travel,0,0,0,6276,0.0,0.0,0.0,295000.0,0,0,0,19,6276,295000.0,19,Macro
บันทึกนักหนีเที่ยว,Travel,32861,0,5383,0,149802.0,0.0,2710.0,0.0,695,0,42,0,38244,152512.0,737,Macro
Around Me,Travel,380540,0,0,0,267027.0,0.0,0.0,0.0,340,0,0,0,380540,267027.0,340,Macro
Travel With Katheryn,Travel,4388,0,0,0,281024.0,0.0,0.0,0.0,10,0,0,0,4388,281024.0,10,Macro
katheryn_lee,Travel,0,0,1469381,6507,0.0,0.0,774569.0,137000.0,0,0,188,5,1475888,911569.0,193,Macro
high on dream,Travel,0,29,14833,0,0.0,254.0,12151.0,0.0,0,41,38,0,14862,12405.0,79,Micro
Chill Journey :: เที่ยวอย่างชิว,Travel,39054,0,39,0,289641.0,0.0,3717.0,0.0,1280,0,1,0,39093,293358.0,1281,Macro
เที่ยวแบบกรู,Travel,345831,0,0,0,663161.0,0.0,0.0,0.0,1612,0,0,0,345831,663161.0,1612,Macro
เที่ยวเล่น เน้นกิน,Travel,3385,0,0,0,31125.0,0.0,0.0,0.0,418,0,0,0,3385,31125.0,418,Micro
พาเธอไป Journey,Travel,147124,0,0,0,244225.0,0.0,0.0,0.0,2137,0,0,0,147124,244225.0,2137,Macro
สะพายกล้องท่องเที่ยว กับ มาเรีย ณ ไกลบ้าน,Travel,482561,0,0,0,511626.0,0.0,0.0,0.0,2545,0,0,0,482561,511626.0,2545,Macro
PYONG : Traveller X Doctor,Travel,47574,0,140015,47,86252.0,0.0,29007.0,10000.0,429,0,118,2,187636,125259.0,549,Macro
ชิลไปไหน,Travel,0,3728,337551,18046,0.0,28928.0,226343.0,382000.0,0,212,462,261,359325,637271.0,935,Macro
Places two go,Travel,0,0,5624,0,0.0,0.0,6070.0,0.0,0,0,34,0,5624,6070.0,34,Nano
ไปเที่ยวกันมั๊ย by Penguint,Travel,0,39,408,0,0.0,40.0,12951.0,0.0,0,11,23,0,447,12991.0,34,Micro
BackPack Thai 21,Travel,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Duet Diary ตามรอยเที่ยว,Travel,24,0,0,30,49455.0,0.0,0.0,11200.0,2,0,0,1,54,60655.0,3,Micro
อยากไปเที่ยว,Travel,196955,0,1218,0,457439.0,0.0,2724.0,0.0,367,0,6,0,198173,460163.0,373,Macro
ไปคนเดียว+,Travel,373182,0,210,14,1200040.0,0.0,28121.0,609.0,2682,0,1,3,373406,1228770.0,2686,Mega
พาเที่ยวแบบง่ายๆ by mukura,Travel,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
Walker Talker : เดินทางเล่าเรื่อง,Travel,469172,0,294,17,449530.0,0.0,3245.0,292.0,1354,0,1,6,469483,453067.0,1361,Macro
totay168,Travel,0,0,617749,0,0.0,0.0,101335.0,0.0,0,0,65,0,617749,101335.0,65,Macro
ReviewPapai - รีวิวพาไป,Travel,63553,0,179,0,473517.0,0.0,392.0,0.0,1319,0,24,0,63732,473909.0,1343,Macro
ไปค่ะไป,Travel,41423,0,0,0,111908.0,0.0,0.0,0.0,160,0,0,0,41423,111908.0,160,Macro
Go!Graph,Travel,60465,0,7914,0,259505.0,0.0,8881.0,0.0,683,0,45,0,68379,268386.0,728,Macro
RattoWanderlust เที่ยวไปทั่วโลก รีวิวเที่ยวไต้หวัน,Travel,0,6,1768,0,0.0,243.0,2813.0,0.0,0,1,19,0,1774,3056.0,20,Micro
Chill With Me,Travel,59160,0,1461,0,187587.0,0.0,3320.0,0.0,1042,0,9,0,60621,190907.0,1051,Macro
Couple Travel พาแฟนไปไหนดี,Travel,192345,0,6817,0,341379.0,0.0,7035.0,0.0,975,0,18,0,199162,348414.0,993,Macro
Travel Together / คนเดินทาง,Travel,691,0,0,0,75637.0,0.0,0.0,0.0,116,0,0,0,691,75637.0,116,Micro
มา กับ หมอ :: Come with me Free doctor,Travel,137,0,292,0,15045.0,0.0,876.0,0.0,22,0,4,0,429,15921.0,26,Micro
A Traveler Blog,Travel,17941,0,0,0,249510.0,0.0,0.0,0.0,143,0,0,0,17941,249510.0,143,Macro
Minimint's Mission,Travel,43410,0,5105,0,196018.0,0.0,21316.0,0.0,169,0,5,0,48515,217334.0,174,Macro
Hitchhiker Thailand / เที่ยวจนเสียสติ,Travel,122,0,0,0,62381.0,0.0,0.0,0.0,20,0,0,0,122,62381.0,20,Micro
Wongnai Travel,Travel,994160,0,0,0,721195.0,0.0,0.0,0.0,4995,0,0,0,994160,721195.0,4995,Macro
"Retrostation สถานีสำหรับ ""คนรักเกมส์เก่า""",Gamer,209959,0,0,0,158606.0,0.0,0.0,0.0,570,0,0,0,209959,158606.0,570,Macro
Cyberclasher,Gamer,412713,0,0,5274,97206.0,0.0,0.0,40100.0,660,0,0,370,417987,137306.0,1030,Macro
Bon Gamerz,Gamer,0,0,0,736280,0.0,0.0,0.0,2570000.0,0,0,0,96,736280,2570000.0,96,Mega
FPSThailand.com,Gamer,368527,16,0,7817,218188.0,6414.0,0.0,714000.0,740,1,0,94,376360,938602.0,835,Macro
Fiat,Gamer,0,0,0,510845,0.0,0.0,0.0,329000.0,0,0,0,48,510845,329000.0,48,Macro
Just4Game,Gamer,0,0,0,54929,0.0,0.0,0.0,158000.0,0,0,0,98,54929,158000.0,98,Macro
XyCloneZ,Gamer,0,0,0,549426,0.0,0.0,0.0,1110000.0,0,0,0,85,549426,1110000.0,85,Mega
Main Stand Gaming,Gamer,13061,0,0,0,4999.0,0.0,0.0,0.0,551,0,0,0,13061,4999.0,551,Nano
MTR Mysterios,Gamer,0,0,0,628713,0.0,0.0,0.0,1560000.0,0,0,0,29,628713,1560000.0,29,Mega
Uke-Uke,Gamer,442,0,0,122613,23907.0,0.0,0.0,897000.0,15,0,0,88,123055,920907.0,103,Macro
OHVER,Gamer,0,0,0,959003,0.0,0.0,0.0,2010000.0,0,0,0,69,959003,2010000.0,69,Mega
Thisisgame PConsole,Gamer,7236,0,0,0,13898.0,0.0,0.0,0.0,396,0,0,0,7236,13898.0,396,Micro
PlayUlti.com - คนเล่นเกมนอก,Gamer,229795,0,0,0,274957.0,0.0,0.0,0.0,791,0,0,0,229795,274957.0,791,Macro
N Join Play,Gamer,137332,0,0,9155,69463.0,0.0,0.0,424000.0,158,0,0,26,146487,493463.0,184,Macro
สารบัญ Gaming MODE,Gamer,67278,0,0,0,9339.0,0.0,0.0,0.0,524,0,0,0,67278,9339.0,524,Nano
ManagerGame,Gamer,1119,0,0,0,19503.0,0.0,0.0,0.0,365,0,0,0,1119,19503.0,365,Micro
Rush,Gamer,0,0,0,989,0.0,0.0,0.0,173000.0,0,0,0,4,989,173000.0,4,Macro
Signature Gaming,Gamer,2244,0,0,0,53737.0,0.0,0.0,0.0,157,0,0,0,2244,53737.0,157,Micro
Bankgarmo,Gamer,0,0,0,204314,0.0,0.0,0.0,1250000.0,0,0,0,147,204314,1250000.0,147,Mega
Deklaaon Channel,Gamer,20352,0,0,404740,78520.0,0.0,0.0,3000000.0,24,0,0,38,425092,3078520.0,62,Mega
TDKeane,Gamer,220167,0,0,12688,66881.0,0.0,0.0,52800.0,244,0,0,15,232855,119681.0,259,Macro
Evos TH,Gamer,0,0,0,60422,0.0,0.0,0.0,293000.0,0,0,0,20,60422,293000.0,20,Macro
KK Honcool,Gamer,0,0,0,285626,0.0,0.0,0.0,1040000.0,0,0,0,87,285626,1040000.0,87,Mega
N.N.B CLUB,Gamer,0,0,0,5196,0.0,0.0,0.0,905000.0,0,0,0,4,5196,905000.0,4,Macro
PojzPlaza,Gamer,82399,0,0,2364714,438569.0,0.0,0.0,6820000.0,60,0,0,66,2447113,7258569.0,126,Mega
NutPintoChannel,Gamer,0,0,39492,189359,0.0,0.0,11597.0,961000.0,0,0,68,93,228851,972597.0,161,Macro
GameMonday,Gamer,42725,0,0,0,84977.0,0.0,0.0,0.0,583,0,0,0,42725,84977.0,583,Micro
MR.Kyoro Danger,Gamer,3,0,0,269496,1218.0,0.0,0.0,1050000.0,1,0,0,20,269499,1051218.0,21,Mega
WakeUp Ruj,Gamer,0,0,0,332252,0.0,0.0,0.0,704000.0,0,0,0,61,332252,704000.0,61,Macro
Newzkung Raccoonza,Gamer,0,0,0,56397,0.0,0.0,0.0,768000.0,0,0,0,136,56397,768000.0,136,Macro
dmt_tv,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
Grean Gamer,Gamer,0,0,0,2588,0.0,0.0,0.0,168000.0,0,0,0,65,2588,168000.0,65,Macro
YIM CH,Gamer,0,0,0,58247,0.0,0.0,0.0,454000.0,0,0,0,35,58247,454000.0,35,Macro
12TimeWeCCG,Gamer,0,0,0,503981,0.0,0.0,0.0,1170000.0,0,0,0,138,503981,1170000.0,138,Mega
PlearnGaming,Gamer,306,0,0,5343,9597.0,0.0,0.0,187000.0,161,0,0,161,5649,196597.0,322,Macro
Bangkok Esports,Gamer,0,0,0,197851,0.0,0.0,0.0,187000.0,0,0,0,46,197851,187000.0,46,Macro
TAEJK,Gamer,0,0,10668,25301,0.0,0.0,12388.0,699000.0,0,0,22,58,35969,711388.0,80,Macro
Thanks For Watching,Gamer,0,0,0,2285792,0.0,0.0,0.0,2510000.0,0,0,0,156,2285792,2510000.0,156,Mega
FZK Frozenkiss,Gamer,658139,0,0,5052,160912.0,0.0,0.0,485000.0,156,0,0,5,663191,645912.0,161,Macro
Online station,Gamer,0,0,0,125077,0.0,0.0,0.0,717000.0,0,0,0,137,125077,717000.0,137,Macro
HYPE NEXG,Gamer,10881,0,0,0,4374.0,0.0,0.0,0.0,435,0,0,0,10881,4374.0,435,Nano
cCraftedStudio,Gamer,0,0,0,25614,0.0,0.0,0.0,1120000.0,0,0,0,6,25614,1120000.0,6,Mega
B Dokebi,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Peachy Gang,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
เกมมือถือต้องเล่น - Mustplay.in.th,Gamer,26672,0,0,0,106084.0,0.0,0.0,0.0,549,0,0,0,26672,106084.0,549,Macro
essAyseeK TV,Gamer,0,0,0,1936,0.0,0.0,0.0,512000.0,0,0,0,18,1936,512000.0,18,Macro
Mckenz1e,Gamer,29146,0,0,0,11119.0,0.0,0.0,0.0,57,0,0,0,29146,11119.0,57,Micro
Bacon Time,Gamer,830085,0,0,25397,311778.0,0.0,0.0,637000.0,431,0,0,26,855482,948778.0,457,Macro
ChinNaMo,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
Ya Taliban,Gamer,0,0,0,167571,0.0,0.0,0.0,1320000.0,0,0,0,40,167571,1320000.0,40,Mega
LightKira Channel,Gamer,0,0,0,139498,0.0,0.0,0.0,442000.0,0,0,0,92,139498,442000.0,92,Macro
oPuTo,Gamer,0,148,0,0,0.0,2984.0,0.0,0.0,0,9,0,0,148,2984.0,9,Micro
wasuezqelusia,Gamer,0,0,14136,0,0.0,0.0,32463.0,0.0,0,0,4,0,14136,32463.0,4,Micro
Moowan,Gamer,55694,0,0,0,39191.0,0.0,0.0,0.0,40,0,0,0,55694,39191.0,40,Macro
SuperGirl Channel,Gamer,0,0,0,136,0.0,0.0,0.0,228000.0,0,0,0,1,136,228000.0,1,Macro
RAP'TUM GAMERChannel,Gamer,0,0,0,14269,0.0,0.0,0.0,549000.0,0,0,0,33,14269,549000.0,33,Macro
Attacle,Gamer,0,0,3995,0,0.0,0.0,6018.0,0.0,0,0,18,0,3995,6018.0,18,Nano
Windmillz,Gamer,0,0,0,32,0.0,0.0,0.0,95600.0,0,0,0,2,32,95600.0,2,Micro
EndlessChannel TH,Gamer,10,0,0,146,488.0,0.0,0.0,66800.0,1,0,0,1,156,67288.0,2,Micro
LOOPER CG,Gamer,0,0,0,534,0.0,0.0,0.0,974000.0,0,0,0,1,534,974000.0,1,Macro
Bay Riffer,Gamer,526640,0,0,1010340,281809.0,0.0,0.0,3610000.0,104,0,0,83,1536980,3891809.0,187,Mega
Bossense,Gamer,30840,0,0,0,13228.0,0.0,0.0,0.0,82,0,0,0,30840,13228.0,82,Micro
THE AUN GAME,Gamer,0,0,0,47678,0.0,0.0,0.0,633000.0,0,0,0,97,47678,633000.0,97,Macro
MiTH,Gamer,286093,2798,0,4137,272264.0,8768.0,0.0,46200.0,144,147,0,2,293028,327232.0,293,Macro
HuaHed,Gamer,368332,0,0,4050,62053.0,0.0,0.0,116000.0,126,0,0,6,372382,178053.0,132,Macro
Talon Esports TH,Gamer,151603,0,0,8093,35883.0,0.0,0.0,8360.0,160,0,0,23,159696,44243.0,183,Micro
Koonguy CH,Gamer,0,0,0,300,0.0,0.0,0.0,660000.0,0,0,0,25,300,660000.0,25,Macro
WopLastNighTV,Gamer,2423,0,23,1799,6696.0,0.0,1093.0,157000.0,45,0,2,322,4245,164789.0,369,Macro
MyArena,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
N NEXT CH,Gamer,0,0,0,44544,0.0,0.0,0.0,1640000.0,0,0,0,31,44544,1640000.0,31,Mega
NutTH Channel,Gamer,0,0,0,9204,0.0,0.0,0.0,793000.0,0,0,0,22,9204,793000.0,22,Macro
FiawKunG Channel,Gamer,0,0,0,50090,0.0,0.0,0.0,582000.0,0,0,0,22,50090,582000.0,22,Macro
SoraMix,Gamer,0,0,0,54736,0.0,0.0,0.0,61300.0,0,0,0,92,54736,61300.0,92,Micro
GAMERGUY,Gamer,8504,0,0,0,54236.0,0.0,0.0,0.0,22,0,0,0,8504,54236.0,22,Micro
BlaSTzFun Ch,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
Neotica,Gamer,24261,0,0,0,39603.0,0.0,0.0,0.0,46,0,0,0,24261,39603.0,46,Micro
GenGaGame - เก่งกะเกม,Gamer,0,0,0,33,0.0,0.0,0.0,1070.0,0,0,0,4,33,1070.0,4,Nano
Green Ezqelusia,Gamer,0,0,0,19826,0.0,0.0,0.0,802000.0,0,0,0,45,19826,802000.0,45,Macro
MEGAXGAME,Gamer,703,0,0,0,8754.0,0.0,0.0,0.0,98,0,0,0,703,8754.0,98,Nano
MOV Studio,Gamer,0,0,0,23543,0.0,0.0,0.0,269000.0,0,0,0,2,23543,269000.0,2,Macro
Yamatum O,Gamer,0,0,0,145492,0.0,0.0,0.0,2050000.0,0,0,0,30,145492,2050000.0,30,Mega
PlayStation Thailand Nation,Gamer,54357,0,0,0,69758.0,0.0,0.0,0.0,333,0,0,0,54357,69758.0,333,Micro
Summer is Here,Gamer,0,0,0,12296,0.0,0.0,0.0,60200.0,0,0,0,7,12296,60200.0,7,Micro
Pinkguschu,Gamer,315915,0,1539,0,69984.0,0.0,17802.0,0.0,156,0,1,0,317454,87786.0,157,Micro
Gamerism,Gamer,22,0,0,0,5951.0,0.0,0.0,0.0,1,0,0,0,22,5951.0,1,Nano
Yoyoyo Channel,Gamer,63,0,0,142983,1332.0,0.0,0.0,464000.0,6,0,0,50,143046,465332.0,56,Macro
MAOKUMA,Gamer,0,0,0,440122,0.0,0.0,0.0,550000.0,0,0,0,117,440122,550000.0,117,Macro
Gaming Room,Gamer,1,0,0,0,81725.0,0.0,0.0,0.0,1,0,0,0,1,81725.0,1,Micro
Coolerist,Gamer,10556,0,0,0,4063.0,0.0,0.0,0.0,77,0,0,0,10556,4063.0,77,Micro
SkizzTV,Gamer,0,0,0,2262351,0.0,0.0,0.0,5470000.0,0,0,0,60,2262351,5470000.0,60,Mega
Edwin,Gamer,1582573,0,0,59284,124230.0,0.0,0.0,261000.0,418,0,0,32,1641857,385230.0,450,Macro
เกมเมอร์อมตีน,Gamer,2343292,0,0,0,405759.0,0.0,0.0,0.0,991,0,0,0,2343292,405759.0,991,Macro
MheeGamer,Gamer,0,0,0,32754,0.0,0.0,0.0,275000.0,0,0,0,25,32754,275000.0,25,Macro
AOV World,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Slapper,Gamer,0,0,0,448157,0.0,0.0,0.0,1270000.0,0,0,0,72,448157,1270000.0,72,Mega
NONTAKAN N.S.,Gamer,0,0,0,326340,0.0,0.0,0.0,1940000.0,0,0,0,30,326340,1940000.0,30,Mega
กาย หงิด,Gamer,0,0,59670,1483171,0.0,0.0,181590.0,3680000.0,0,0,4,54,1542841,3861590.0,58,Mega
Playpost,Gamer,69608,0,0,0,13662.0,0.0,0.0,0.0,487,0,0,0,69608,13662.0,487,Micro
Seeding FIFA,Gamer,0,0,0,12199,0.0,0.0,0.0,427000.0,0,0,0,71,12199,427000.0,71,Macro
VVFwave Kung,Gamer,0,0,0,387246,0.0,0.0,0.0,2200000.0,0,0,0,103,387246,2200000.0,103,Mega
พ่อสอนลูกลงทุน,Investing,44815,0,0,0,183211.0,0.0,0.0,0.0,16,0,0,0,44815,183211.0,16,Macro
MudleyGroup,Investing,20186,0,0,38,36658.0,0.0,0.0,14600.0,127,0,0,4,20224,51258.0,131,Micro
THE MONEY COACH,Investing,0,9291,0,188,0.0,22180.0,0.0,270000.0,0,54,0,11,9479,292180.0,65,Macro
เซเลบหุ้น : Bud Fox,Investing,307,0,0,0,7431.0,0.0,0.0,0.0,43,0,0,0,307,7431.0,43,Nano
Bcare Fanclub,Investing,17,0,0,0,6830.0,0.0,0.0,0.0,1,0,0,0,17,6830.0,1,Nano
หุ้นขั้นเทพ,Investing,1822,0,0,0,71057.0,0.0,0.0,0.0,41,0,0,0,1822,71057.0,41,Micro
CrisisMan,Investing,2798,0,0,0,15832.0,0.0,0.0,0.0,62,0,0,0,2798,15832.0,62,Micro
KwinKon การเงิน,Investing,244,0,0,0,844.0,0.0,0.0,0.0,56,0,0,0,244,844.0,56,End-user
Thaifundstoday,Investing,10,0,0,0,10998.0,0.0,0.0,0.0,1,0,0,0,10,10998.0,1,Micro
ความลับของเงิน,Investing,912,0,0,0,54961.0,0.0,0.0,0.0,13,0,0,0,912,54961.0,13,Micro
TFEX Traders,Investing,0,0,0,2385,0.0,0.0,0.0,2490.0,0,0,0,78,2385,2490.0,78,Nano
Money Talk,Investing,10870,0,0,0,142611.0,0.0,0.0,0.0,97,0,0,0,10870,142611.0,97,Macro
Stock JourNoey,Investing,372140,0,0,0,257857.0,0.0,0.0,0.0,365,0,0,0,372140,257857.0,365,Macro
เกิดมาใช้ตัง,Investing,63234,0,0,0,354523.0,0.0,0.0,0.0,152,0,0,0,63234,354523.0,152,Macro
สอนเล่นหุ้น ออนไลน์ ฟรี เรียนหุ้น VDO เก็งกำไร กราฟเทคนิคหุ้นบน Youtube,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Kittitat Wasati,Investing,0,0,0,4566,0.0,0.0,0.0,77700.0,0,0,0,30,4566,77700.0,30,Micro
Peakky Money - เด็กการเงิน,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,End-user
Sinthorn,Investing,39557,12269,560,0,195217.0,319735.0,1937.0,0.0,95,263,21,0,52386,516889.0,379,Macro
มนุษย์เงินเดือนพันธุ์ใหม่,Investing,1291669,0,0,44,680398.0,0.0,0.0,7230.0,267,0,0,14,1291713,687628.0,281,Macro
stock2morrow,Investing,61572,0,0,0,256588.0,0.0,0.0,0.0,666,0,0,0,61572,256588.0,666,Macro
ลงทุนแมน,Investing,2584012,0,833055,4767,1381597.0,0.0,295709.0,24500.0,653,0,225,46,3421834,1701806.0,924,Mega
สแกนหุ้น,Investing,544140,0,0,0,130625.0,0.0,0.0,0.0,861,0,0,0,544140,130625.0,861,Macro
NEETTO V.2,Investing,0,0,0,41690,0.0,0.0,0.0,109000.0,0,0,0,8,41690,109000.0,8,Macro
หุ้นสมาร์ท - HoonSmart : เสนอความจริง ทุกการลงทุน,Investing,118276,0,0,0,41189.0,0.0,0.0,0.0,1324,0,0,0,118276,41189.0,1324,Micro
