account_name,category,fb_en,tw_en,ig_en,yt_en,fb_fan,tw_fan,ig_fan,yt_fan,fb_count,tw_count,ig_count,yt_count,tot_en,tot_fan,tot_count,tier
Travel Planet Xperiences,Travel,336,0,0,0,36057.0,0.0,0.0,0.0,28,0,0,0,336,36057.0,28,Micro
แบกกล้องเที่ยว,Travel,397093,0,890,0,1699047.0,0.0,4080.0,0.0,859,0,5,0,397983,1703127.0,864,Mega
EDTguide,Travel,0,999,5097,291,0.0,641294.0,79332.0,11900.0,0,25,36,10,6387,732526.0,71,Macro
เที่ยวให้ยับ : Crazy Journeys,Travel,26667,0,0,3,103274.0,0.0,0.0,71.0,869,0,0,1,26670,103345.0,870,Macro
ไปเที่ยวกัน GoThaitogether,Travel,28752,0,63,3,815367.0,0.0,7247.0,120.0,342,0,7,3,28818,822734.0,352,Macro
โสดแล้วไปไหนก็ได้,Travel,54201,0,8708,0,261948.0,0.0,7992.0,0.0,202,0,73,0,62909,269940.0,275,Macro
คนหลงทาง,Travel,0,0,1012,0,0.0,0.0,19202.0,0.0,0,0,1,0,1012,19202.0,1,Micro
Coundsheck's journey.,Travel,13188,0,59566,0,128274.0,0.0,21157.0,0.0,220,0,44,0,72754,149431.0,264,Macro
merritze,Travel,0,0,1728,0,0.0,0.0,16132.0,0.0,0,0,6,0,1728,16132.0,6,Micro
ลุงหมอขอพักร้อน,Travel,276772,0,26176,0,264970.0,0.0,24655.0,0.0,395,0,54,0,302948,289625.0,449,Macro
Journey Dep,Travel,2150,0,0,0,51485.0,0.0,0.0,0.0,7,0,0,0,2150,51485.0,7,Micro
เที่ยวทั้งบ้าน,Travel,90754,0,175,413,352609.0,0.0,722.0,16700.0,61,0,4,7,91342,370031.0,72,Macro
โดดงานไป,Travel,62687,1,0,0,352902.0,108.0,0.0,0.0,692,1,0,0,62688,353010.0,693,Macro
Palapilii Thailand,Travel,41026,14,0,0,345560.0,377.0,0.0,0.0,443,9,0,0,41040,345937.0,452,Macro
ชอบเที่ยว,Travel,2998,0,0,0,93890.0,0.0,0.0,0.0,114,0,0,0,2998,93890.0,114,Micro
จ ะ เ ที่ ย ว ไ ป ไ ห น,Travel,397761,0,7790,0,1460392.0,0.0,43961.0,0.0,920,0,7,0,405551,1504353.0,927,Mega
ชิลดี,Travel,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
ค น ห ล ง ท า ง,Travel,228961,0,0,0,954744.0,0.0,0.0,0.0,661,0,0,0,228961,954744.0,661,Mega
theTripPacker,Travel,35095,0,453,0,1355682.0,0.0,52571.0,0.0,573,0,1,0,35548,1408253.0,574,Mega
กระเป๋าหนึ่งใบ,Travel,45399,0,4167,0,113698.0,0.0,4642.0,0.0,551,0,31,0,49566,118340.0,582,Macro
Megamaxx Journeyy,Travel,0,0,8603,0,0.0,0.0,10211.0,0.0,0,0,15,0,8603,10211.0,15,Micro
U me go แบบนี้ต้องไปจัด,Travel,206281,0,0,0,153130.0,0.0,0.0,0.0,359,0,0,0,206281,153130.0,359,Macro
สวัสดีคนแปลกหน้า,Travel,9658,0,98,0,103170.0,0.0,642.0,0.0,56,0,1,0,9756,103812.0,57,Macro
For a time ออกไปพัก,Travel,10885,0,16,0,58450.0,0.0,587.0,0.0,266,0,2,0,10901,59037.0,268,Micro
Journey เจอนี่,Travel,77324,0,2833,0,284683.0,0.0,6238.0,139.0,308,0,10,1,80157,291060.0,319,Macro
เที่ยววัวตายควายล้ม travelalotthailand.com,Travel,41306,0,3147,328,147840.0,0.0,2176.0,2500.0,1518,0,105,41,44781,152516.0,1664,Macro
โตแล้วไปไหนก็ได้,Travel,31873,0,287,0,212500.0,0.0,5150.0,0.0,885,0,9,0,32160,217650.0,894,Macro
หมอๆ ตะลุยโลก,Travel,21642,0,0,0,182600.0,0.0,0.0,0.0,109,0,0,0,21642,182600.0,109,Macro
บอลพาเที่ยว Backpacker Ball,Travel,229759,0,0,710,485159.0,0.0,0.0,16200.0,41,0,0,8,230469,501359.0,49,Macro
tak_taywin,Travel,0,0,11544,0,0.0,0.0,4685.0,0.0,0,0,36,0,11544,4685.0,36,Nano
ULN Channel,Travel,0,0,0,17185,0.0,0.0,0.0,51600.0,0,0,0,4,17185,51600.0,4,Macro
เที่ยวจนแม่ด่า,Travel,125114,0,0,0,451708.0,0.0,0.0,0.0,343,0,0,0,125114,451708.0,343,Macro
พาลูกเที่ยวดะ,Travel,66134,0,58,2,265006.0,0.0,1090.0,802.0,1046,0,11,1,66194,266898.0,1058,Macro
Ayla's day off,Travel,6892,0,0,55,87683.0,0.0,0.0,198.0,159,0,0,2,6947,87881.0,161,Micro
ไปไหนด้วยกัน,Travel,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,End-user
Neighbor,Travel,145,0,514,0,14100.0,0.0,1132.0,0.0,52,0,6,0,659,15232.0,58,Micro
Solo Journey,Travel,16754,0,11441,0,170958.0,0.0,9405.0,0.0,118,0,7,0,28195,180363.0,125,Macro
พลอยเรียนจบแล้วทำไรต่อ?,Travel,409066,0,0,96828,137018.0,0.0,0.0,282000.0,65,0,0,10,505894,419018.0,75,Macro
Sonia In Lost World,Travel,5405,0,0,0,111603.0,0.0,0.0,0.0,57,0,0,0,5405,111603.0,57,Macro
Primintheair,Travel,7567,0,1419,0,9875.0,0.0,27843.0,0.0,107,0,6,0,8986,37718.0,113,Micro
jajatanti,Travel,0,0,31069,0,0.0,0.0,96828.0,0.0,0,0,4,0,31069,96828.0,4,Micro
TravelKanuman / 2เท้าชาวท่องโลก,Travel,84001,0,1041,0,484817.0,0.0,16074.0,0.0,860,0,6,0,85042,500891.0,866,Macro
PaiNaiDii,Travel,194622,18767,0,0,542980.0,42077.0,0.0,0.0,2042,1233,0,0,213389,585057.0,3275,Macro
Maysa Traveller,Travel,50959,0,901,0,71314.0,0.0,1191.0,0.0,610,0,3,0,51860,72505.0,613,Micro
พากล้องเที่ยว,Travel,23564,0,0,0,221169.0,0.0,0.0,0.0,597,0,0,0,23564,221169.0,597,Macro
วิถีตากล้อง,Travel,354078,0,8031,0,671949.0,0.0,20841.0,0.0,333,0,4,0,362109,692790.0,337,Macro
ไม่กี่บาท,Travel,45213,0,0,5167,321029.0,0.0,0.0,45500.0,430,0,0,10,50380,366529.0,440,Macro
Somewhere Someone,Travel,83383,0,4944,0,190872.0,0.0,14237.0,0.0,723,0,30,0,88327,205109.0,753,Macro
katmatcha,Travel,0,46022,120898,0,0.0,8868.0,43469.0,0.0,0,183,31,0,166920,52337.0,214,Micro
"NoWhere, But Here",Travel,198,0,0,0,57856.0,0.0,0.0,0.0,54,0,0,0,198,57856.0,54,Micro
Trip and Teach - ไปตามน้ำ,Travel,96,0,449,0,47522.0,0.0,2219.0,0.0,19,0,8,0,545,49741.0,27,Micro
ผมม้าพาเที่ยว,Travel,177168,0,87220,0,272423.0,0.0,26318.0,0.0,696,0,118,0,264388,298741.0,814,Macro
6 August Journey,Travel,14499,0,1702,4,64057.0,0.0,785.0,79.0,341,0,37,2,16205,64921.0,380,Micro
รีวิวโคราช,Travel,41687,426,651,0,201581.0,20312.0,4909.0,0.0,363,9,7,0,42764,226802.0,379,Macro
ลาพักเที่ยว,Travel,386093,0,9378,996,912364.0,0.0,15567.0,1000.0,1233,0,13,14,396467,928931.0,1260,Mega
Gogetlost,Travel,56408,0,7465,993,155010.0,0.0,12886.0,7400.0,892,0,11,10,64866,175296.0,913,Macro
ไปไหนดี,Travel,182941,0,4284,0,489271.0,0.0,7874.0,0.0,793,0,56,0,187225,497145.0,849,Macro
Go Went Go : เที่ยว เว้น วัน,Travel,0,0,4221,40549,0.0,0.0,25754.0,268000.0,0,0,1,38,44770,293754.0,39,Macro
บันทึกนักหนีเที่ยว,Travel,18919,0,3456,0,132442.0,0.0,2523.0,0.0,679,0,91,0,22375,134965.0,770,Macro
Around Me,Travel,120056,0,0,0,266945.0,0.0,0.0,0.0,167,0,0,0,120056,266945.0,167,Macro
Travel With Katheryn,Travel,54179,0,0,0,280904.0,0.0,0.0,0.0,26,0,0,0,54179,280904.0,26,Macro
katheryn_lee,Travel,0,0,1555903,11775,0.0,0.0,774569.0,126000.0,0,0,224,9,1567678,900569.0,233,Macro
high on dream,Travel,0,79,7166,1,0.0,254.0,11722.0,601.0,0,34,22,1,7246,12577.0,57,Micro
Chill Journey :: เที่ยวอย่างชิว,Travel,69742,0,0,17,287695.0,0.0,0.0,462.0,379,0,0,3,69759,288157.0,382,Macro
เที่ยวแบบกรู,Travel,117807,0,0,0,522117.0,0.0,0.0,0.0,1116,0,0,0,117807,522117.0,1116,Macro
เที่ยวเล่น เน้นกิน,Travel,2529,0,0,0,30787.0,0.0,0.0,0.0,418,0,0,0,2529,30787.0,418,Micro
พาเธอไป Journey,Travel,239704,0,0,0,205220.0,0.0,0.0,0.0,1101,0,0,0,239704,205220.0,1101,Macro
สะพายกล้องท่องเที่ยว กับ มาเรีย ณ ไกลบ้าน,Travel,216601,0,0,0,457646.0,0.0,0.0,0.0,1754,0,0,0,216601,457646.0,1754,Macro
PYONG : Traveller X Doctor,Travel,21656,0,121570,0,79200.0,0.0,19286.0,0.0,267,0,124,0,143226,98486.0,391,Macro
ชิลไปไหน,Travel,0,6743,309426,91390,0.0,24009.0,226343.0,253000.0,0,239,443,97,407559,503352.0,779,Macro
Places two go,Travel,0,0,3191,0,0.0,0.0,2902.0,6.0,0,0,27,2,3191,2908.0,29,Nano
ไปเที่ยวกันมั๊ย by Penguint,Travel,0,6,10,0,0.0,37.0,14119.0,0.0,0,10,2,0,16,14156.0,12,Micro
BackPack Thai 21,Travel,7972,0,0,0,76569.0,0.0,0.0,0.0,109,0,0,0,7972,76569.0,109,Micro
Duet Diary ตามรอยเที่ยว,Travel,2651,0,39,87,49667.0,0.0,558.0,11200.0,75,0,1,2,2777,61425.0,78,Micro
อยากไปเที่ยว,Travel,22600,0,0,0,211047.0,0.0,0.0,0.0,98,0,0,0,22600,211047.0,98,Macro
ไปคนเดียว+,Travel,457455,0,12082,24,1109949.0,0.0,28059.0,304.0,1323,0,15,3,469561,1138312.0,1341,Mega
พาเที่ยวแบบง่ายๆ by mukura,Travel,7278,0,0,0,201822.0,0.0,0.0,0.0,6,0,0,0,7278,201822.0,6,Macro
Walker Talker : เดินทางเล่าเรื่อง,Travel,66189,0,338,17,372107.0,0.0,3245.0,292.0,900,0,3,1,66544,375644.0,904,Macro
totay168,Travel,0,0,266411,0,0.0,0.0,101335.0,0.0,0,0,81,0,266411,101335.0,81,Macro
ReviewPapai - รีวิวพาไป,Travel,22272,0,49,0,410472.0,0.0,149.0,0.0,384,0,6,0,22321,410621.0,390,Macro
ไปค่ะไป,Travel,38587,0,0,0,103571.0,0.0,0.0,0.0,163,0,0,0,38587,103571.0,163,Macro
Go!Graph,Travel,71232,0,5682,0,250043.0,0.0,8881.0,0.0,977,0,69,0,76914,258924.0,1046,Macro
RattoWanderlust เที่ยวไปทั่วโลก รีวิวเที่ยวไต้หวัน,Travel,8574,5,3158,0,80552.0,251.0,2839.0,0.0,172,8,24,0,11737,83642.0,204,Micro
Chill With Me,Travel,34672,0,1608,0,181092.0,0.0,3326.0,0.0,569,0,11,0,36280,184418.0,580,Macro
Couple Travel พาแฟนไปไหนดี,Travel,144179,0,2804,0,341379.0,0.0,7035.0,0.0,893,0,9,0,146983,348414.0,902,Macro
Travel Together / คนเดินทาง,Travel,9514,0,0,0,74831.0,0.0,0.0,0.0,122,0,0,0,9514,74831.0,122,Micro
มา กับ หมอ :: Come with me Free doctor,Travel,20,0,722,0,15043.0,0.0,876.0,0.0,1,0,9,0,742,15919.0,10,Micro
A Traveler Blog,Travel,12206,0,0,0,219744.0,0.0,0.0,0.0,22,0,0,0,12206,219744.0,22,Macro
Minimint's Mission,Travel,142137,0,15251,0,177296.0,0.0,21142.0,0.0,375,0,22,0,157388,198438.0,397,Macro
Hitchhiker Thailand / เที่ยวจนเสียสติ,Travel,283,0,0,0,55875.0,0.0,0.0,0.0,41,0,0,0,283,55875.0,41,Micro
Wongnai Travel,Travel,1155054,0,0,0,643186.0,0.0,0.0,0.0,1629,0,0,0,1155054,643186.0,1629,Macro
"Retrostation สถานีสำหรับ ""คนรักเกมส์เก่า""",Gamer,97863,0,0,0,154122.0,0.0,0.0,0.0,331,0,0,0,97863,154122.0,331,Macro
Cyberclasher,Gamer,535930,0,0,0,86363.0,0.0,0.0,0.0,539,0,0,0,535930,86363.0,539,Macro
Bon Gamerz,Gamer,0,0,0,858028,0.0,0.0,0.0,2390000.0,0,0,0,81,858028,2390000.0,81,Mega
FPSThailand.com,Gamer,279301,0,0,48004,218142.0,0.0,0.0,701000.0,629,0,0,128,327305,919142.0,757,Macro
Fiat,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
Just4Game,Gamer,0,0,0,49355,0.0,0.0,0.0,139000.0,0,0,0,76,49355,139000.0,76,Macro
XyCloneZ,Gamer,0,0,0,382406,0.0,0.0,0.0,1110000.0,0,0,0,73,382406,1110000.0,73,Mega
Main Stand Gaming,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
MTR Mysterios,Gamer,0,0,0,237498,0.0,0.0,0.0,1380000.0,0,0,0,22,237498,1380000.0,22,Mega
Uke-Uke,Gamer,459,0,0,162788,23894.0,0.0,0.0,818000.0,8,0,0,90,163247,841894.0,98,Macro
OHVER,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Mega
Thisisgame PConsole,Gamer,236,0,0,0,13897.0,0.0,0.0,0.0,154,0,0,0,236,13897.0,154,Micro
PlayUlti.com - คนเล่นเกมนอก,Gamer,97147,0,0,0,269517.0,0.0,0.0,0.0,887,0,0,0,97147,269517.0,887,Macro
N Join Play,Gamer,139205,0,0,43939,47182.0,0.0,0.0,388000.0,169,0,0,30,183144,435182.0,199,Macro
สารบัญ Gaming MODE,Gamer,1850,0,0,0,9215.0,0.0,0.0,0.0,7,0,0,0,1850,9215.0,7,Nano
ManagerGame,Gamer,1245,0,0,0,19372.0,0.0,0.0,0.0,327,0,0,0,1245,19372.0,327,Micro
Rush,Gamer,0,0,0,43683,0.0,0.0,0.0,173000.0,0,0,0,86,43683,173000.0,86,Macro
Signature Gaming,Gamer,5548,0,0,0,52191.0,0.0,0.0,0.0,79,0,0,0,5548,52191.0,79,Micro
Bankgarmo,Gamer,0,0,0,229965,0.0,0.0,0.0,1180000.0,0,0,0,138,229965,1180000.0,138,Mega
Deklaaon Channel,Gamer,73565,0,0,959899,65091.0,0.0,0.0,2630000.0,45,0,0,73,1033464,2695091.0,118,Mega
TDKeane,Gamer,251927,0,0,14332,64805.0,0.0,0.0,30800.0,241,0,0,15,266259,95605.0,256,Macro
Evos TH,Gamer,0,0,0,52514,0.0,0.0,0.0,269000.0,0,0,0,21,52514,269000.0,21,Macro
KK Honcool,Gamer,0,0,0,232389,0.0,0.0,0.0,1040000.0,0,0,0,76,232389,1040000.0,76,Mega
N.N.B CLUB,Gamer,0,0,0,48163,0.0,0.0,0.0,908000.0,0,0,0,16,48163,908000.0,16,Macro
PojzPlaza,Gamer,25268,0,0,3790158,235545.0,0.0,0.0,5870000.0,12,0,0,55,3815426,6105545.0,67,Mega
NutPintoChannel,Gamer,0,0,32041,192458,0.0,0.0,5991.0,930000.0,0,0,69,100,224499,935991.0,169,Macro
GameMonday,Gamer,9284,0,0,0,84853.0,0.0,0.0,0.0,149,0,0,0,9284,84853.0,149,Micro
MR.Kyoro Danger,Gamer,0,0,0,136265,0.0,0.0,0.0,823000.0,0,0,0,21,136265,823000.0,21,Mega
WakeUp Ruj,Gamer,0,0,0,252608,0.0,0.0,0.0,704000.0,0,0,0,49,252608,704000.0,49,Macro
Newzkung Raccoonza,Gamer,0,0,0,73885,0.0,0.0,0.0,745000.0,0,0,0,144,73885,745000.0,144,Macro
dmt_tv,Gamer,0,0,0,21,0.0,0.0,0.0,7520.0,0,0,0,1,21,7520.0,1,Nano
Grean Gamer,Gamer,0,0,0,2759,0.0,0.0,0.0,167000.0,0,0,0,41,2759,167000.0,41,Macro
YIM CH,Gamer,0,0,0,196835,0.0,0.0,0.0,338000.0,0,0,0,46,196835,338000.0,46,Macro
12TimeWeCCG,Gamer,0,0,0,263769,0.0,0.0,0.0,1180000.0,0,0,0,63,263769,1180000.0,63,Mega
PlearnGaming,Gamer,360,0,0,6239,7809.0,0.0,0.0,178000.0,25,0,0,22,6599,185809.0,47,Macro
Bangkok Esports,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
TAEJK,Gamer,0,0,7325,41655,0.0,0.0,12388.0,653000.0,0,0,16,84,48980,665388.0,100,Macro
Thanks For Watching,Gamer,0,0,0,1346627,0.0,0.0,0.0,1980000.0,0,0,0,171,1346627,1980000.0,171,Mega
FZK Frozenkiss,Gamer,788829,0,0,0,159403.0,0.0,0.0,0.0,138,0,0,0,788829,159403.0,138,Macro
Online station,Gamer,0,0,0,124137,0.0,0.0,0.0,680000.0,0,0,0,111,124137,680000.0,111,Macro
HYPE NEXG,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
cCraftedStudio,Gamer,0,0,0,131151,0.0,0.0,0.0,1010000.0,0,0,0,12,131151,1010000.0,12,Mega
B Dokebi,Gamer,0,0,0,3599,0.0,0.0,0.0,18100.0,0,0,0,5,3599,18100.0,5,Micro
Peachy Gang,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
เกมมือถือต้องเล่น - Mustplay.in.th,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
essAyseeK TV,Gamer,0,0,0,5737,0.0,0.0,0.0,514000.0,0,0,0,53,5737,514000.0,53,Macro
Mckenz1e,Gamer,4968,0,0,0,3255.0,0.0,0.0,0.0,27,0,0,0,4968,3255.0,27,Micro
Bacon Time,Gamer,332272,0,0,17132,310065.0,0.0,0.0,640000.0,116,0,0,10,349404,950065.0,126,Macro
ChinNaMo,Gamer,0,0,0,8572,0.0,0.0,0.0,143000.0,0,0,0,26,8572,143000.0,26,Macro
Ya Taliban,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Mega
LightKira Channel,Gamer,0,0,0,226638,0.0,0.0,0.0,345000.0,0,0,0,33,226638,345000.0,33,Macro
oPuTo,Gamer,0,355,0,67,0.0,3213.0,0.0,14100.0,0,9,0,12,422,17313.0,21,Micro
wasuezqelusia,Gamer,0,0,8397,0,0.0,0.0,25731.0,0.0,0,0,1,0,8397,25731.0,1,Micro
Moowan,Gamer,51950,0,0,4714,37431.0,0.0,0.0,104000.0,48,0,0,4,56664,141431.0,52,Macro
SuperGirl Channel,Gamer,0,0,0,821,0.0,0.0,0.0,225000.0,0,0,0,1,821,225000.0,1,Macro
RAP'TUM GAMERChannel,Gamer,0,0,0,65159,0.0,0.0,0.0,518000.0,0,0,0,47,65159,518000.0,47,Macro
Attacle,Gamer,0,0,1682,0,0.0,25.0,5878.0,0.0,0,8,11,0,1682,5903.0,19,Nano
Windmillz,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
EndlessChannel TH,Gamer,114,0,0,0,488.0,0.0,0.0,0.0,8,0,0,0,114,488.0,8,Micro
LOOPER CG,Gamer,0,0,0,88286,0.0,0.0,0.0,0.0,0,0,0,1,88286,0.0,1,Macro
Bay Riffer,Gamer,405828,0,0,681455,214746.0,0.0,0.0,3270000.0,97,0,0,81,1087283,3484746.0,178,Mega
Bossense,Gamer,32903,0,182,0,12837.0,0.0,1772.0,0.0,113,0,1,0,33085,14609.0,114,Micro
THE AUN GAME,Gamer,0,0,0,330982,0.0,0.0,0.0,504000.0,0,0,0,88,330982,504000.0,88,Macro
MiTH,Gamer,451213,0,0,0,272228.0,0.0,0.0,0.0,158,0,0,0,451213,272228.0,158,Macro
HuaHed,Gamer,174361,0,0,2621,35933.0,0.0,0.0,108000.0,88,0,0,5,176982,143933.0,93,Macro
Talon Esports TH,Gamer,115849,0,0,442,23958.0,0.0,0.0,2640.0,132,0,0,7,116291,26598.0,139,Micro
Koonguy CH,Gamer,0,0,0,746,0.0,0.0,0.0,656000.0,0,0,0,40,746,656000.0,40,Macro
WopLastNighTV,Gamer,0,0,45,1108,0.0,0.0,1169.0,157000.0,0,0,2,59,1153,158169.0,61,Macro
MyArena,Gamer,108,0,0,0,64006.0,0.0,0.0,0.0,2,0,0,0,108,64006.0,2,Micro
N NEXT CH,Gamer,0,0,0,981288,0.0,0.0,0.0,1430000.0,0,0,0,59,981288,1430000.0,59,Mega
NutTH Channel,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
FiawKunG Channel,Gamer,0,0,0,62871,0.0,0.0,0.0,493000.0,0,0,0,15,62871,493000.0,15,Macro
SoraMix,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
GAMERGUY,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
BlaSTzFun Ch,Gamer,0,0,0,2327,0.0,0.0,0.0,182000.0,0,0,0,83,2327,182000.0,83,Macro
Neotica,Gamer,55580,0,0,11949,34432.0,0.0,0.0,49900.0,55,0,0,11,67529,84332.0,66,Micro
GenGaGame - เก่งกะเกม,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
Green Ezqelusia,Gamer,0,0,0,38624,0.0,0.0,0.0,792000.0,0,0,0,60,38624,792000.0,60,Macro
MEGAXGAME,Gamer,2563,0,0,0,8648.0,0.0,0.0,0.0,129,0,0,0,2563,8648.0,129,Nano
MOV Studio,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Macro
Yamatum O,Gamer,0,0,0,293847,0.0,0.0,0.0,1760000.0,0,0,0,36,293847,1760000.0,36,Mega
PlayStation Thailand Nation,Gamer,71893,0,0,0,62964.0,0.0,0.0,0.0,297,0,0,0,71893,62964.0,297,Micro
Summer is Here,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Pinkguschu,Gamer,370856,0,2106,0,46920.0,0.0,15777.0,0.0,177,0,1,0,372962,62697.0,178,Micro
Gamerism,Gamer,3436,0,0,0,5951.0,0.0,0.0,0.0,105,0,0,0,3436,5951.0,105,Nano
Yoyoyo Channel,Gamer,481,0,0,194476,873.0,0.0,0.0,343000.0,42,0,0,69,194957,343873.0,111,Macro
MAOKUMA,Gamer,0,0,0,196232,0.0,0.0,0.0,422000.0,0,0,0,73,196232,422000.0,73,Macro
Gaming Room,Gamer,530,0,0,0,81725.0,0.0,0.0,0.0,14,0,0,0,530,81725.0,14,Micro
Coolerist,Gamer,4356,25,0,1015,3059.0,409.0,0.0,48000.0,53,7,0,4,5396,51468.0,64,Micro
SkizzTV,Gamer,0,0,0,1968029,0.0,0.0,0.0,5110000.0,0,0,0,61,1968029,5110000.0,61,Mega
Edwin,Gamer,777251,0,0,109068,88156.0,0.0,0.0,216000.0,321,0,0,33,886319,304156.0,354,Macro
เกมเมอร์อมตีน,Gamer,2540404,0,0,0,405579.0,0.0,0.0,0.0,710,0,0,0,2540404,405579.0,710,Macro
MheeGamer,Gamer,166,0,0,67519,1791.0,0.0,0.0,251000.0,5,0,0,20,67685,252791.0,25,Macro
AOV World,Gamer,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
Slapper,Gamer,0,0,0,411201,0.0,0.0,0.0,1270000.0,0,0,0,73,411201,1270000.0,73,Mega
NONTAKAN N.S.,Gamer,0,0,0,553517,0.0,0.0,0.0,1770000.0,0,0,0,37,553517,1770000.0,37,Mega
กาย หงิด,Gamer,0,0,119640,1904023,0.0,0.0,70397.0,3180000.0,0,0,5,56,2023663,3250397.0,61,Mega
Playpost,Gamer,9939,0,0,0,13591.0,0.0,0.0,0.0,352,0,0,0,9939,13591.0,352,Micro
Seeding FIFA,Gamer,0,0,0,13127,0.0,0.0,0.0,423000.0,0,0,0,21,13127,423000.0,21,Macro
VVFwave Kung,Gamer,0,0,0,472756,0.0,0.0,0.0,2040000.0,0,0,0,107,472756,2040000.0,107,Mega
พ่อสอนลูกลงทุน,Investing,34776,0,0,0,136007.0,0.0,0.0,0.0,9,0,0,0,34776,136007.0,9,Macro
MudleyGroup,Investing,22924,0,0,10,32582.0,0.0,0.0,14600.0,49,0,0,11,22934,47182.0,60,Micro
THE MONEY COACH,Investing,0,17360,0,7792,0.0,18594.0,0.0,218000.0,0,105,0,49,25152,236594.0,154,Macro
เซเลบหุ้น : Bud Fox,Investing,851,0,0,0,7487.0,0.0,0.0,0.0,65,0,0,0,851,7487.0,65,Nano
Bcare Fanclub,Investing,643,0,0,0,6837.0,0.0,0.0,0.0,17,0,0,0,643,6837.0,17,Nano
หุ้นขั้นเทพ,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
CrisisMan,Investing,5516,0,0,0,12514.0,0.0,0.0,0.0,67,0,0,0,5516,12514.0,67,Micro
KwinKon การเงิน,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,End-user
Thaifundstoday,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Micro
ความลับของเงิน,Investing,8768,0,0,0,36084.0,0.0,0.0,0.0,27,0,0,0,8768,36084.0,27,Micro
TFEX Traders,Investing,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nano
Money Talk,Investing,25282,0,0,0,142483.0,0.0,0.0,0.0,127,0,0,0,25282,142483.0,127,Macro
Stock JourNoey,Investing,45659,0,0,0,257209.0,0.0,0.0,0.0,273,0,0,0,45659,257209.0,273,Macro
เกิดมาใช้ตัง,Investing,73009,0,0,0,334684.0,0.0,0.0,0.0,112,0,0,0,73009,334684.0,112,Macro
สอนเล่นหุ้น ออนไลน์ ฟรี เรียนหุ้น VDO เก็งกำไร กราฟเทคนิคหุ้นบน Youtube,Investing,0,0,0,12930,0.0,0.0,0.0,36600.0,0,0,0,14,12930,36600.0,14,Micro
Kittitat Wasati,Investing,0,0,0,5868,0.0,0.0,0.0,77700.0,0,0,0,17,5868,77700.0,17,Micro
Peakky Money - เด็กการเงิน,Investing,900,0,0,0,521.0,0.0,0.0,0.0,73,0,0,0,900,521.0,73,End-user
Sinthorn,Investing,96865,2342,323,0,191893.0,321571.0,1929.0,0.0,117,105,13,0,99530,515393.0,235,Macro
มนุษย์เงินเดือนพันธุ์ใหม่,Investing,828150,0,0,921,679884.0,0.0,0.0,5370.0,329,0,0,55,829071,685254.0,384,Macro
stock2morrow,Investing,150242,0,0,0,245372.0,0.0,0.0,0.0,396,0,0,0,150242,245372.0,396,Macro
ลงทุนแมน,Investing,4831564,0,1518487,1334,1189135.0,0.0,295709.0,14600.0,674,0,334,18,6351385,1499444.0,1026,Mega
สแกนหุ้น,Investing,500038,0,0,0,130073.0,0.0,0.0,0.0,1341,0,0,0,500038,130073.0,1341,Macro
NEETTO V.2,Investing,0,0,0,14453,0.0,0.0,0.0,109000.0,0,0,0,16,14453,109000.0,16,Macro
หุ้นสมาร์ท - HoonSmart : เสนอความจริง ทุกการลงทุน,Investing,53981,0,0,0,23606.0,0.0,0.0,0.0,1231,0,0,0,53981,23606.0,1231,Micro
การเงินธนาคาร,Investing,107719,0,0,11,198909.0,0.0,0.0,378.0,1390,0,0,7,107730,199287.0,1397,Macro
